frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
0 0 0.690989 -0.01231958 -0.7227603 -1.137258 -0.00118805 0.9998341 -0.01817818 114.6491 0.7228643 0.0134196 0.6908597 0.4394673 0 0 0 1
0 1 0.690989 -0.01231958 -0.7227603 -1.669983 -0.00118805 0.9998341 -0.01817818 114.6491 0.7228643 0.0134196 0.6908597 0.4394674 0 0 0 1
1 0 0.6909331 -0.01239057 -0.7228125 -1.14498 -0.00110425 0.9998338 -0.01819487 114.6491 0.7229179 0.0133696 0.6908046 0.434244 0 0 0 1
1 1 0.6909331 -0.01239057 -0.7228125 -1.677705 -0.00110425 0.9998338 -0.01819487 114.6491 0.7229179 0.0133696 0.6908046 0.4342439 0 0 0 1
2 0 0.6909389 -0.01238957 -0.7228069 -1.143928 -0.00111636 0.9998336 -0.0182052 114.6491 0.7229122 0.0133856 0.6908102 0.4363661 0 0 0 1
2 1 0.6909389 -0.01238957 -0.7228069 -1.676653 -0.00111636 0.9998336 -0.0182052 114.6491 0.7229122 0.0133856 0.6908102 0.436366 0 0 0 1
3 0 0.6909186 -0.01236458 -0.7228267 -1.140679 -0.001136315 0.9998339 -0.01818918 114.6491 0.7229316 0.0133886 0.6907898 0.4373282 0 0 0 1
3 1 0.6909186 -0.01236458 -0.7228267 -1.673404 -0.001136315 0.9998339 -0.01818918 114.6491 0.7229316 0.0133886 0.6907898 0.437328 0 0 0 1
4 0 0.6909659 -0.01238657 -0.7227812 -1.142678 -0.001135109 0.9998333 -0.01821966 114.649 0.7228864 0.0134096 0.6908367 0.4403963 0 0 0 1
4 1 0.6909659 -0.01238657 -0.7227812 -1.675403 -0.001135109 0.9998333 -0.01821966 114.649 0.7228864 0.0134096 0.6908367 0.4403963 0 0 0 1
5 0 0.6909589 -0.01237657 -0.7227881 -1.141545 -0.001162438 0.9998331 -0.01823176 114.649 0.7228931 0.0134376 0.6908292 0.4439548 0 0 0 1
5 1 0.6909589 -0.01237657 -0.7227881 -1.67427 -0.001162438 0.9998331 -0.01823176 114.649 0.7228931 0.0134376 0.6908292 0.4439548 0 0 0 1
6 0 0.6909786 -0.01239957 -0.7227688 -1.143811 -0.00110845 0.9998335 -0.0182125 114.649 0.7228743 0.0133856 0.6908499 0.4383752 0 0 0 1
6 1 0.6909786 -0.01239957 -0.7227688 -1.676536 -0.00110845 0.9998335 -0.0182125 114.649 0.7228743 0.0133856 0.6908499 0.4383751 0 0 0 1
7 0 0.6909621 -0.01235058 -0.7227855 -1.137703 -0.001149232 0.999834 -0.01818327 114.6491 0.72289 0.0133946 0.6908332 0.4399233 0 0 0 1
7 1 0.6909621 -0.01235058 -0.7227855 -1.670428 -0.001149232 0.999834 -0.01818327 114.6491 0.72289 0.0133946 0.6908332 0.4399233 0 0 0 1
8 0 0.6909626 -0.01235457 -0.722785 -1.137779 -0.001180441 0.9998333 -0.01821863 114.6491 0.7228897 0.0134416 0.6908328 0.445652 0 0 0 1
8 1 0.6909626 -0.01235457 -0.722785 -1.670504 -0.001180441 0.9998333 -0.01821863 114.6491 0.7228897 0.0134416 0.6908328 0.4456521 0 0 0 1
9 0 0.6909443 -0.01243055 -0.7228012 -1.145901 -0.001160208 0.9998318 -0.01830393 114.649 0.7229072 0.01348559 0.6908136 0.4511225 0 0 0 1
9 1 0.6909443 -0.01243055 -0.7228012 -1.678626 -0.001160208 0.9998318 -0.01830393 114.649 0.7229072 0.01348559 0.6908136 0.4511225 0 0 0 1
10 0 0.6909489 -0.01238956 -0.7227974 -1.139991 -0.00116528 0.9998327 -0.01825219 114.649 0.7229027 0.0134536 0.6908189 0.4483629 0 0 0 1
10 1 0.6909489 -0.01238956 -0.7227974 -1.672716 -0.00116528 0.9998327 -0.01825219 114.649 0.7229027 0.0134536 0.6908189 0.4483629 0 0 0 1
11 0 0.6909299 -0.01241755 -0.722815 -1.141797 -0.001168834 0.999832 -0.01829381 114.649 0.7229208 0.01348459 0.6907992 0.4523287 0 0 0 1
11 1 0.6909299 -0.01241755 -0.722815 -1.674522 -0.001168834 0.999832 -0.01829381 114.649 0.7229208 0.01348459 0.6907992 0.4523288 0 0 0 1
12 0 0.6909084 -0.01247253 -0.7228347 -1.147341 -0.001167531 0.9998306 -0.01836807 114.6489 0.7229414 0.01353459 0.6907768 0.458483 0 0 0 1
12 1 0.6909084 -0.01247253 -0.7228347 -1.680067 -0.001167531 0.9998306 -0.01836807 114.6489 0.7229414 0.01353459 0.6907768 0.458483 0 0 0 1
13 0 0.6909156 -0.01243256 -0.7228286 -1.141927 -0.001124842 0.9998324 -0.01827217 114.649 0.7229345 0.0134376 0.6907859 0.4480187 0 0 0 1
13 1 0.6909156 -0.01243256 -0.7228286 -1.674653 -0.001124842 0.9998324 -0.01827217 114.649 0.7229345 0.0134376 0.6907859 0.4480187 0 0 0 1
14 0 0.6908901 -0.01245754 -0.7228525 -1.144057 -0.00115305 0.9998313 -0.01833303 114.6489 0.7229589 0.01349959 0.6907592 0.4557316 0 0 0 1
14 1 0.6908901 -0.01245754 -0.7228525 -1.676782 -0.00115305 0.9998313 -0.01833303 114.6489 0.7229589 0.01349959 0.6907592 0.4557316 0 0 0 1
15 0 0.6908293 -0.01246756 -0.7229104 -1.144518 -0.001088383 0.9998323 -0.01828353 114.649 0.7230171 0.0134176 0.6906998 0.446878 0 0 0 1
15 1 0.6908293 -0.01246756 -0.7229104 -1.677243 -0.001088383 0.9998323 -0.01828353 114.649 0.7230171 0.0134176 0.6906998 0.446878 0 0 0 1
16 0 0.6908054 -0.01246854 -0.7229332 -1.144239 -0.001139644 0.9998313 -0.01833325 114.6489 0.7230398 0.01348859 0.6906747 0.4551993 0 0 0 1
16 1 0.6908054 -0.01246854 -0.7229332 -1.676964 -0.001139644 0.9998313 -0.01833325 114.6489 0.7230398 0.01348859 0.6906747 0.4551993 0 0 0 1
17 0 0.690865 -0.01246757 -0.7228763 -1.143616 -0.001041198 0.9998331 -0.01823938 114.649 0.7229831 0.0133536 0.6907367 0.4400943 0 0 0 1
