frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
0 0 0.9996717 -0.01231958 -0.02246566 -1.995074 0.01201383 0.9998341 -0.01369399 114.6368 0.02263064 0.0134196 0.9996538 0.5666752 0 0 0 1
0 1 0.9996717 -0.01231958 -0.02246566 -2.527799 0.01201383 0.9998341 -0.01369399 114.6368 0.02263064 0.0134196 0.9996538 0.5666752 0 0 0 1
1 0 0.9996691 -0.01239058 -0.02254225 -2.002557 0.01208489 0.9998338 -0.01364654 114.6367 0.02270759 0.0133696 0.9996527 0.5610062 0 0 0 1
1 1 0.9996691 -0.01239058 -0.02254225 -2.535282 0.01208489 0.9998338 -0.01364654 114.6367 0.02270759 0.0133696 0.9996527 0.5610062 0 0 0 1
2 0 0.9996693 -0.01238957 -0.02253408 -2.001577 0.01208364 0.9998336 -0.01366241 114.6367 0.0226996 0.0133856 0.9996527 0.5623817 0 0 0 1
2 1 0.9996693 -0.01238957 -0.02253408 -2.534301 0.01208364 0.9998336 -0.01366241 114.6367 0.0226996 0.0133856 0.9996527 0.5623817 0 0 0 1
3 0 0.999669 -0.01236458 -0.02256247 -1.998003 0.0120582 0.9998339 -0.01366519 114.6368 0.02272768 0.0133886 0.999652 0.5628919 0 0 0 1
3 1 0.999669 -0.01236458 -0.02256247 -2.530728 0.0120582 0.9998339 -0.01366519 114.6368 0.02272768 0.0133886 0.999652 0.5628918 0 0 0 1
4 0 0.9996702 -0.01238657 -0.02249681 -1.999688 0.0120806 0.9998333 -0.01368589 114.6368 0.02266258 0.0134096 0.9996532 0.5653968 0 0 0 1
4 1 0.9996702 -0.01238657 -0.02249681 -2.532413 0.0120806 0.9998333 -0.01368589 114.6367 0.02266258 0.0134096 0.9996532 0.5653967 0 0 0 1
5 0 0.9996701 -0.01237657 -0.02250659 -1.998305 0.01206983 0.9998331 -0.01371377 114.6368 0.02267256 0.0134376 0.9996526 0.5688632 0 0 0 1
5 1 0.9996701 -0.01237657 -0.02250659 -2.53103 0.01206983 0.9998331 -0.01371377 114.6368 0.02267256 0.0134376 0.9996526 0.5688632 0 0 0 1
6 0 0.9996704 -0.01239957 -0.02247896 -2.000409 0.01209439 0.9998335 -0.01366197 114.6367 0.02264462 0.0133856 0.9996539 0.5629086 0 0 0 1
6 1 0.9996704 -0.01239957 -0.02247896 -2.533134 0.01209439 0.9998335 -0.01366197 114.6367 0.02264462 0.0133856 0.9996539 0.5629086 0 0 0 1
7 0 0.9996705 -0.01235058 -0.02250255 -1.99408 0.01204488 0.999834 -0.01367014 114.6368 0.02266765 0.0133946 0.9996533 0.5639595 0 0 0 1
7 1 0.9996705 -0.01235058 -0.02250255 -2.526805 0.01204488 0.999834 -0.01367014 114.6368 0.02266765 0.0133946 0.9996533 0.5639595 0 0 0 1
8 0 0.9996704 -0.01235457 -0.02250191 -1.994027 0.01204782 0.9998333 -0.01371721 114.6368 0.02266763 0.01344159 0.9996527 0.5693176 0 0 0 1
8 1 0.9996704 -0.01235457 -0.02250191 -2.526752 0.01204782 0.9998333 -0.01371721 114.6368 0.02266763 0.01344159 0.9996527 0.5693176 0 0 0 1
9 0 0.999669 -0.01243055 -0.02252628 -2.002021 0.01212244 0.9998318 -0.01376322 114.6367 0.02269358 0.01348559 0.9996515 0.574246 0 0 0 1
9 1 0.999669 -0.01243055 -0.02252628 -2.534746 0.01212244 0.9998318 -0.01376322 114.6367 0.02269358 0.01348559 0.9996515 0.574246 0 0 0 1
10 0 0.9996696 -0.01238956 -0.02252032 -1.995823 0.01208227 0.9998327 -0.01373023 114.6368 0.02268667 0.0134536 0.9996521 0.5703645 0 0 0 1
10 1 0.9996696 -0.01238956 -0.02252032 -2.528548 0.01208227 0.9998327 -0.01373023 114.6368 0.02268667 0.0134536 0.9996521 0.5703645 0 0 0 1
11 0 0.9996687 -0.01241755 -0.02254644 -1.997749 0.01210919 0.999832 -0.01376217 114.6367 0.02271355 0.01348459 0.9996511 0.5732174 0 0 0 1
11 1 0.9996687 -0.01241755 -0.02254644 -2.530474 0.01210919 0.999832 -0.01376217 114.6367 0.02271355 0.01348459 0.9996511 0.5732173 0 0 0 1
12 0 0.9996673 -0.01247253 -0.02257514 -2.003217 0.01216262 0.9998306 -0.01381376 114.6366 0.02274361 0.01353459 0.9996497 0.5787106 0 0 0 1
12 1 0.9996673 -0.01247253 -0.02257514 -2.535942 0.01216262 0.9998306 -0.01381376 114.6366 0.02274361 0.01353459 0.9996497 0.5787106 0 0 0 1
13 0 0.9996681 -0.01243256 -0.02256585 -1.997582 0.01212499 0.9998324 -0.01371576 114.6367 0.02273259 0.01343759 0.9996513 0.5674676 0 0 0 1
13 1 0.9996681 -0.01243256 -0.02256585 -2.530307 0.01212499 0.9998324 -0.01371576 114.6367 0.02273259 0.01343759 0.9996513 0.5674676 0 0 0 1
14 0 0.9996669 -0.01245754 -0.02260068 -1.9995 0.01214808 0.9998313 -0.01377873 114.6367 0.02276852 0.01349959 0.9996496 0.5744824 0 0 0 1
14 1 0.9996669 -0.01245754 -0.02260068 -2.532225 0.01214808 0.9998313 -0.01377873 114.6367 0.02276852 0.01349959 0.9996496 0.5744826 0 0 0 1
15 0 0.9996649 -0.01246755 -0.02268463 -1.999774 0.0121588 0.9998323 -0.01369801 114.6367 0.0228516 0.0134176 0.9996488 0.5649835 0 0 0 1
15 1 0.9996649 -0.01246755 -0.02268463 -2.532499 0.0121588 0.9998323 -0.01369801 114.6367 0.0228516 0.0134176 0.9996488 0.5649836 0 0 0 1
16 0 0.9996642 -0.01246854 -0.02271767 -1.999482 0.01215771 0.9998313 -0.01376941 114.6367 0.02288552 0.01348859 0.9996471 0.572974 0 0 0 1
16 1 0.9996642 -0.01246854 -0.02271767 -2.532207 0.01215771 0.9998313 -0.01376941 114.6367 0.02288552 0.01348859 0.9996471 0.572974 0 0 0 1
17 0 0.999666 -0.01246757 -0.02263538 -1.998745 0.01216095 0.9998331 -0.01363342 114.6368 0.02280157 0.0133536 0.9996508 0.5574003 0 0 0 1
17 1 0.999666 -0.01246757 -0.02263538 -2.53147 0.01216095 0.9998331 -0.01363342 114.6368 0.02280157 0.0133536 0.9996508 0.5574004 0 0 0 1
18 0 0.9996665 -0.01242155 -0.02263959 -1.992622 0.0121122 0.9998321 -0.01375039 114.6368 0.02280659 0.01347159 0.9996491 0.5705028 0 0 0 1
18 1 0.9996665 -0.01242155 -0.02263959 -2.525347 0.0121122 0.9998321 -0.01375039 114.6368 0.02280659 0.01347159 0.9996491 0.5705028 0 0 0 1
19 0 0.9996662 -0.01246555 -0.02262995 -1.996662 0.01215634 0.9998316 -0.01375028 114.6367 0.02279754 0.01347059 0.9996493 0.5700242 0 0 0 1
19 1 0.9996662 -0.01246555 -0.02262995 -2.529387 0.01215634 0.9998316 -0.01375028 114.6367 0.02279754 0.01347059 0.9996493 0.5700241 0 0 0 1
20 0 0.9996644 -0.01253453 -0.02267039 -2.003923 0.0122235 0.9998299 -0.01380633 114.6366 0.02283959 0.01352459 0.9996477 0.5755568 0 0 0 1
20 1 0.9996644 -0.01253453 -0.02267039 -2.536648 0.0122235 0.9998299 -0.01380633 114.6366 0.02283959 0.01352459 0.9996477 0.5755567 0 0 0 1
21 0 0.9996665 -0.01249753 -0.02259959 -1.999102 0.01218709 0.9998302 -0.01382262 114.6367 0.0227685 0.01354259 0.999649 0.5771152 0 0 0 1
21 1 0.9996665 -0.01249753 -0.02259959 -2.531826 0.01218709 0.9998302 -0.01382262 114.6367 0.0227685 0.01354259 0.999649 0.5771152 0 0 0 1
22 0 0.9996653 -0.01251053 -0.02264597 -2.000098 0.01220036 0.9998305 -0.01378349 114.6367 0.02281457 0.01350259 0.9996485 0.5718946 0 0 0 1
22 1 0.9996653 -0.01251053 -0.02264597 -2.532823 0.01220036 0.9998305 -0.01378349 114.6367 0.02281457 0.01350259 0.9996485 0.5718948 0 0 0 1
23 0 0.9996648 -0.01251453 -0.02266173 -2.000057 0.01220384 0.9998304 -0.01379677 114.6367 0.02283054 0.01351559 0.999648 0.5729465 0 0 0 1
23 1 0.9996648 -0.01251453 -0.02266173 -2.532782 0.01220384 0.9998304 -0.01379677 114.6367 0.02283054 0.01351559 0.999648 0.5729464 0 0 0 1
24 0 0.999665 -0.01257053 -0.02262366 -2.006033 0.01226151 0.9998303 -0.0137466 114.6366 0.02279262 0.01346459 0.9996495 0.5664229 0 0 0 1
24 1 0.999665 -0.01257053 -0.02262366 -2.538758 0.01226151 0.9998303 -0.0137466 114.6366 0.02279262 0.01346459 0.9996495 0.566423 0 0 0 1
25 0 0.9996645 -0.01252052 -0.02267208 -2.000019 0.01220857 0.9998296 -0.01384602 114.6367 0.02284157 0.01356458 0.9996471 0.5771117 0 0 0 1
25 1 0.9996645 -0.01252052 -0.02267208 -2.532743 0.01220857 0.9998296 -0.01384602 114.6367 0.02284157 0.01356458 0.9996471 0.5771115 0 0 0 1
26 0 0.9996653 -0.01249954 -0.02265017 -1.997308 0.01218942 0.9998308 -0.01377829 114.6368 0.02281856 0.01349759 0.9996485 0.5687782 0 0 0 1
26 1 0.9996653 -0.01249954 -0.02265017 -2.530033 0.01218942 0.9998308 -0.01377829 114.6368 0.02281856 0.01349759 0.9996485 0.5687781 0 0 0 1
27 0 0.9996664 -0.01251552 -0.02259317 -1.998976 0.01220482 0.9998298 -0.01383795 114.6367 0.02276251 0.01355759 0.999649 0.5745996 0 0 0 1
27 1 0.9996664 -0.01251552 -0.02259317 -2.531701 0.01220482 0.9998298 -0.01383795 114.6367 0.02276251 0.01355759 0.999649 0.5745997 0 0 0 1
28 0 0.9996651 -0.01249653 -0.0226629 -1.996419 0.01218558 0.9998304 -0.01380737 114.6368 0.0228316 0.01352659 0.9996478 0.5704532 0 0 0 1
28 1 0.9996651 -0.01249653 -0.0226629 -2.529145 0.01218558 0.9998304 -0.01380737 114.6368 0.0228316 0.01352659 0.9996478 0.5704532 0 0 0 1
29 0 0.9996657 -0.01256051 -0.02259887 -2.003123 0.01224839 0.9998284 -0.01389703 114.6366 0.02276954 0.01361558 0.999648 0.5799582 0 0 0 1
29 1 0.9996657 -0.01256051 -0.02259887 -2.535848 0.01224839 0.9998284 -0.01389703 114.6366 0.02276954 0.01361558 0.999648 0.5799581 0 0 0 1
30 0 0.9996656 -0.01251253 -0.02263295 -1.9973 0.01220263 0.9998306 -0.01377938 114.6368 0.02280153 0.01349859 0.9996489 0.5659027 0 0 0 1
30 1 0.9996656 -0.01251253 -0.02263295 -2.530025 0.01220263 0.9998306 -0.01377938 114.6368 0.02280153 0.01349859 0.9996489 0.5659027 0 0 0 1
31 0 0.9996651 -0.01250352 -0.02265575 -1.996377 0.01219095 0.9998293 -0.01388242 114.6368 0.02282546 0.01360158 0.999647 0.5771567 0 0 0 1
31 1 0.9996651 -0.01250352 -0.02265575 -2.529102 0.01219095 0.9998293 -0.01388242 114.6368 0.02282546 0.01360158 0.999647 0.5771567 0 0 0 1
32 0 0.999665 -0.01249553 -0.02266508 -1.995266 0.01218487 0.9998306 -0.01379338 114.6368 0.0228336 0.01351259 0.999648 0.5663889 0 0 0 1
32 1 0.999665 -0.01249553 -0.02266508 -2.527991 0.01218487 0.9998306 -0.01379338 114.6368 0.0228336 0.01351259 0.999648 0.5663889 0 0 0 1
33 0 0.9996669 -0.01249553 -0.02258242 -1.995187 0.0121848 0.9998299 -0.01384536 114.6368 0.02275159 0.01356558 0.9996491 0.5716881 0 0 0 1
33 1 0.9996669 -0.01249553 -0.02258242 -2.527912 0.0121848 0.9998299 -0.01384536 114.6368 0.02275159 0.01356558 0.9996491 0.5716882 0 0 0 1
