frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 0 -1.994751 1.85 1.50992 4.930564 6.371316 -111 -5.044228 0.2694305 0 0 4.462387 1.322803 5.465487 -1.31005 0.02017088 -0.06939133
0 0 1 -1.795816 1.612032 1.404795 3.772344 12.85112 -111 -6.945244 0.2689006 0 0 6.306417 1.179157 11.96015 -1.310579 0.02013414 -0.06940197
0 0 2 -1.653636 1.567278 1.413269 3.158158 18.77596 -111 -8.52928 0.3388072 0 0 7.838755 1.058943 17.89736 -1.240819 0.02492902 -0.06782966
0 0 3 1.832072 1.555003 1.527328 3.576751 25.4738 -111 -1.092491 -2.856606 0 0 0.3678888 1.589171 24.53602 1.847065 -0.02124702 0.06906988
0 0 4 1.689032 1.540477 1.417371 3.504343 47.3462 -111 -7.073209 -2.88292 0 0 6.157403 1.13578 46.45512 1.820809 -0.01942383 0.06960379
0 0 5 -1.634702 1.746308 1.512623 3.775172 48.3271 -111 -16.87533 0.2681896 0 0 15.92577 0.4272016 47.51369 -1.311288 0.02008482 -0.06941622
0 0 6 1.696213 1.513462 1.360295 4.017023 52.68916 -111 -8.662834 -2.859927 0 0 7.699984 1.015739 51.81051 1.843751 -0.02101769 0.0691399
0 0 7 1.664589 1.652467 1.73687 4.107703 60.61275 -111 -11.18089 -2.870891 0 0 10.14784 0.8261204 59.7538 1.832811 -0.02025901 0.06936568
0 0 9 1.670578 1.638188 1.609242 3.998 67.01912 -111 -12.89011 -2.856612 0 0 11.80117 0.6963927 66.17352 1.847059 -0.0212466 0.06907001
0 0 10 1.641168 1.697305 1.431419 3.744055 77.44038 -111 -15.97563 -2.871786 0 0 14.79497 0.4633372 76.61889 1.831918 -0.02019698 0.06938373
0 0 11 -1.612024 1.6639 1.546081 4.146974 95.69395 -111 -30.85117 0.2684246 0 0 29.48484 -0.6285832 94.9898 -1.311054 0.02010112 -0.06941153
0 0 13 -3.236406 1.69797 1.473782 4.648869 87.36132 -111 -34.19402 -1.295739 0 0 32.8857 -0.8616548 86.68393 -2.873805 -0.06926224 -0.02061014
0 0 14 -3.230744 1.812069 1.909038 4.330702 90.29138 -111 -35.19974 -1.291404 0 0 33.86526 -0.9371564 89.62187 -2.869461 -0.06917225 -0.02091062
0 0 16 -1.524195 1.608983 1.632486 3.812409 102.1994 -111 -23.61287 0.2708724 0 0 22.21349 -0.1124939 101.4377 -1.308611 0.02027084 -0.06936223
0 0 17 1.614784 1.566407 1.430527 3.482533 91.54613 -111 -20.64246 -2.879028 0 0 19.33635 0.1124817 90.76118 1.824692 -0.0196944 0.06952785
0 0 18 -3.235699 1.672862 1.630828 4.318664 96.25768 -111 -36.84266 -1.302469 0 0 35.45599 -1.061663 95.601 -2.88055 -0.06939936 -0.02014289
0 0 19 1.599672 1.680223 1.530483 3.862273 113.0718 -111 -26.65898 -2.883682 0 0 25.16436 -0.3431505 112.3338 1.820048 -0.01937081 0.06961856
0 0 20 1.62273 1.552787 1.420148 3.85067 118.3439 -111 -28.25531 -2.857606 0 0 26.71419 -0.4636061 117.6184 1.846066 -0.02117794 0.06909107
0 0 21 1.591818 1.478135 1.427379 3.709917 123.0347 -111 -29.57316 -2.886958 0 0 27.99095 -0.5633836 122.3195 1.816779 -0.01914283 0.06968148
0 0 22 1.594211 1.647438 1.400546 4.024915 128.8134 -111 -31.15455 -2.883031 0 0 29.52181 -0.683262 128.1105 1.820698 -0.01941611 0.06960596
0 0 23 -3.225742 1.585631 1.639204 3.989951 120.7448 -111 -44.5419 -1.304423 0 0 42.93853 -1.6417 120.1484 -2.882509 -0.06943861 -0.02000704
0 0 24 -3.247889 1.682953 1.719717 2.781201 123.247 -111 -45.25151 -1.328025 0 0 43.6262 -1.695403 122.6561 -2.906164 -0.06989136 -0.01836036
0 0 25 -3.242655 1.672834 1.674444 3.425593 125.5784 -111 -45.49247 -1.32712 0 0 43.84782 -1.715105 124.9893 -2.905257 -0.06987472 -0.0184237
