frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 17 -1.559985 1.690063 1.415433 4.525371 67.24299 -270 -83.08139 0.8973469 0 0 -58.83263 0.69193 87.98141 -2.14939 0.008810591 0.02278635
0 0 19 -1.564545 1.529387 1.423889 4.195557 74.34726 -270 -92.26415 0.8953351 0 0 -65.03505 0.5936139 97.79538 -2.151401 0.00885641 0.02276858
0 0 24 -1.557411 1.537844 1.44926 3.58668 85.42468 -270 -105.0715 0.8985169 0 0 -74.84906 0.4292488 111.5938 -2.14822 0.008783928 0.02279664
0 0 25 -1.599623 1.913213 2.57822 6.525371 90.07247 -270 -112.0499 0.8620507 0 0 -78.81507 0.3720365 118.9807 -2.184679 0.009609136 0.02246132
0 0 26 -1.547475 1.8 1.44926 3.730441 92.40677 -270 -107.441 0.8807032 0 0 -81.57391 0.283888 114.6136 -2.16603 0.00918857 0.0226366
0 0 28 -1.58304 1.62241 1.47463 3.696618 102.7283 -270 -121.2884 0.8530952 0 0 -90.53732 0.1447548 129.3758 -2.193632 0.009809882 0.02237439
0 0 29 -1.57567 1.690063 1.60148 3.933402 104.2402 -270 -128.4482 0.8817066 0 0 -91.36523 0.16195 136.6465 -2.165027 0.009165853 0.0226458
0 0 36 -1.578583 1.987322 2.000083 4.945336 113.359 -270 -139.4567 0.8781866 0 0 -99.40003 0.03005576 148.4687 -2.168546 0.009245499 0.02261341
0 0 40 -1.632086 1.613953 1.296616 4.393445 133.1267 -270 -169.4874 0.8418543 0 0 -116.2348 -0.2107053 180.2356 -2.204871 0.01006074 0.02226274
0 0 41 -1.59429 1.600821 1.3926 3.422673 137.2622 -270 -167.432 0.858679 0 0 -120.5449 -0.3221303 178.581 -2.18805 0.009684809 0.02242881
0 0 42 -1.620321 1.655715 1.455604 4.291523 137.6339 -270 -174.5606 0.8518202 0 0 -120.2411 -0.2785943 185.7126 -2.194907 0.009838399 0.02236186
0 0 47 -1.611207 1.614605 1.448265 3.717391 164.3653 -270 -197.3162 0.8341868 0 0 -144.6941 -0.7349132 210.8965 -2.212537 0.01023113 0.02218496
0 0 49 -1.59023 1.659072 1.510066 4.12609 168.4172 -270 -194.9083 0.8370315 0 0 -148.9542 -0.8469701 208.883 -2.209693 0.01016798 0.02221396
0 0 50 -1.613207 1.636481 1.400399 3.804348 169.3533 -270 -202.0154 0.8290879 0 0 -149.2141 -0.8167419 216.0467 -2.217635 0.0103441 0.02213252
0 0 51 -1.62227 1.656921 1.646844 3.960869 173.0766 -270 -206.9127 0.8211502 0 0 -152.4567 -0.8676491 221.2745 -2.225571 0.01051944 0.02204973
0 0 57 -1.61343 1.539754 1.366952 3.398243 198.4262 -270 -233.2417 0.8218212 0 0 -175.1968 -1.2656 249.8848 -2.2249 0.01050465 0.02205678
0 0 63 -1.647474 1.708696 1.640187 4.11685 218.4938 -270 -254.0533 0.7825064 0 0 -193.2015 -1.58086 272.5025 -2.264208 0.01136339 0.02162695
