frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 17 127 145 181 193 169 0 0.7824074 False
0 0 19 132 146 180 191 20 0 0.1298701 False
0 0 24 128 141 180 190 5 0 0.03846154 False
0 0 25 133 149 173 189 90 0 0.3515625 False
0 0 26 97 113 179 189 47 0 0.29375 False
0 0 28 108 120 179 188 13 0 0.1203704 False
0 0 29 131 142 179 188 2 0 0.02020202 False
0 0 36 130 142 177 187 8 0 0.06666667 False
0 0 40 149 158 180 186 42 0 0.7777778 False
0 0 41 127 136 180 185 4 0 0.08888889 False
0 0 42 147 156 180 186 9 0 0.1666667 False
0 0 47 120 128 179 184 25 0 0.625 False
0 0 49 100 108 178 184 8 0 0.1666667 False
0 0 50 117 124 179 184 9 0 0.2571429 False
0 0 51 118 125 178 184 5 0 0.1190476 False
0 0 57 110 116 179 183 2 0 0.08333334 False
0 0 63 104 110 178 182 2 0 0.08333334 False
0 0 74 92 98 177 182 3 0 0.1 False
0 0 82 80 85 178 181 5 0 0.3333333 False
0 0 85 77 82 178 181 2 0 0.1333333 False
0 0 92 66 70 178 180 3 0 0.375 False
0 0 94 60 65 177 180 1 0 0.06666667 False
0 0 95 69 74 177 180 4 0 0.2666667 False
0 0 96 57 62 177 180 1 0 0.06666667 False
0 0 98 55 59 177 180 2 0 0.1666667 False
0 0 103 102 109 178 183 1 0 0.02857143 False
0 0 104 98 105 178 183 8 0 0.2285714 False
0 0 105 97 103 179 183 2 0 0.08333334 False
0 0 106 95 102 178 183 11 0 0.3142857 False
0 0 108 89 95 178 182 12 0 0.5 False
0 0 110 86 92 178 182 7 0 0.2916667 False
0 0 112 74 80 178 181 3 0 0.1666667 False
0 0 118 43 48 176 179 7 0 0.4666667 False
0 0 120 48 53 177 180 3 0 0.2 False
0 0 121 59 64 177 180 1 0 0.06666667 False
0 0 130 102 115 179 188 17 0 0.1452992 False
0 0 132 40 45 177 179 2 0 0.2 False
0 0 126 252 290 186 216 653 0 0.572807 True
0 0 7 29 104 182 225 927 0 0.2874418 True
0 0 4 0 83 180 242 4111 0.0835467 0.7988729 True
0 0 0 296 421 200 305 9786 0 0.7456 True
0 0 127 226 259 184 209 538 0 0.6521212 True
0 0 16 172 216 182 216 1260 0 0.842246 True
0 0 5 271 351 189 243 1556 0 0.3601852 True
0 0 13 94 132 183 206 607 0 0.694508 True
0 0 3 0 12 188 275 54 0.9905268 0.05172414 True
0 1 17 123 141 181 193 178 0 0.8240741 False
0 1 19 128 142 180 191 27 0 0.1753247 False
0 1 24 125 138 180 190 4 0 0.03076923 False
0 1 25 130 146 173 189 96 0 0.375 False
0 1 26 94 109 179 189 36 0 0.24 False
0 1 28 105 117 179 188 13 0 0.1203704 False
0 1 29 128 139 179 188 2 0 0.02020202 False
0 1 36 127 139 177 187 7 0 0.05833333 False
0 1 40 147 156 180 186 42 0 0.7777778 False
0 1 42 145 154 180 186 12 0 0.2222222 False
0 1 47 118 126 179 184 24 0 0.6 False
0 1 49 98 106 178 184 7 0 0.1458333 False
0 1 50 115 122 179 184 11 0 0.3142857 False
0 1 51 116 124 178 184 6 0 0.125 False
0 1 53 116 123 179 184 1 0 0.02857143 False
0 1 57 108 114 179 183 3 0 0.125 False
0 1 59 108 115 178 183 1 0 0.02857143 False
0 1 63 102 109 178 182 2 0 0.07142857 False
0 1 74 91 97 177 182 2 0 0.06666667 False
0 1 82 79 84 178 181 6 0 0.4 False
0 1 85 76 81 178 181 2 0 0.1333333 False
