frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 1 -1.794706 1.612032 1.404795 3.772344 12.85112 -111 -6.945244 0.2689006 0 0 9.182549 0.9741791 9.946766 -1.049237 0.03739997 -0.06184167
0 0 2 -1.652878 1.567278 1.413269 3.158158 18.77596 -111 -8.52928 0.3388072 0 0 12.19538 0.7477673 15.28386 -0.9794037 0.04162579 -0.05908194
0 0 3 1.83248 1.555003 1.527328 3.576751 25.4738 -111 -1.092491 -2.856606 0 0 6.692588 1.132881 23.63478 2.108423 -0.03838927 0.06123291
0 0 4 1.689319 1.540477 1.417371 3.504343 47.3462 -111 -7.073209 -2.88292 0 0 17.94329 0.2878079 43.30401 2.08214 -0.03676591 0.06222038
0 0 5 -1.634484 1.746308 1.512623 3.775172 48.3271 -111 -16.87533 0.2681896 0 0 27.65236 -0.4124429 41.79163 -1.049947 0.03735601 -0.0618682
0 0 6 1.696501 1.513462 1.360295 4.017023 52.68916 -111 -8.662834 -2.859927 0 0 20.81582 0.07243592 48.07647 2.105106 -0.03818582 0.0613599
0 0 7 1.664836 1.652467 1.73687 4.107703 60.61275 -111 -11.18089 -2.870891 0 0 25.23086 -0.2581203 55.11365 2.094155 -0.03751122 0.0617743
0 0 9 1.67082 1.638188 1.609242 3.998 67.01912 -111 -12.89011 -2.856612 0 0 28.48512 -0.5026863 60.8854 2.108417 -0.03838889 0.06123317
0 0 10 1.641368 1.697305 1.431419 3.744055 77.44038 -111 -15.97563 -2.871786 0 0 34.07341 -0.9217205 70.19768 2.093261 -0.03745596 0.06180781
0 0 11 -1.611929 1.6639 1.546081 4.146974 95.69395 -111 -30.85117 0.2684246 0 0 53.00551 -2.313673 84.1301 -1.049713 0.03737054 -0.06185944
0 0 13 -3.235441 1.69797 1.473782 4.648869 87.36132 -111 -34.19402 -1.295739 0 0 54.14647 -2.38226 75.225 -2.611554 -0.06156646 -0.03785153
0 0 14 -3.229788 1.812069 1.909038 4.330702 90.29138 -111 -35.19974 -1.291404 0 0 55.8511 -2.509677 77.80855 -2.607214 -0.06140184 -0.03811824
0 0 16 -1.524042 1.608983 1.632486 3.812409 102.1994 -111 -23.61287 0.2708724 0 0 47.64619 -1.938572 92.24497 -1.047268 0.03752175 -0.06176791
0 0 17 1.614945 1.566407 1.430527 3.482533 91.54613 -111 -20.64246 -2.879028 0 0 42.11093 -1.522977 82.67918 2.086028 -0.03700767 0.06207703
0 0 18 -3.234736 1.672862 1.630828 4.318664 96.25768 -111 -36.84266 -1.302469 0 0 58.93115 -2.740994 83.17097 -2.618292 -0.06181975 -0.03743612
0 0 19 1.599798 1.680223 1.530483 3.862273 113.0718 -111 -26.65898 -2.883682 0 0 53.30938 -2.363727 102.0038 2.081379 -0.03671851 0.06224835
0 0 20 1.622875 1.552787 1.420148 3.85067 118.3439 -111 -28.25531 -2.857606 0 0 56.17065 -2.578174 106.706 2.107423 -0.03832801 0.06127125
0 0 21 1.59193 1.478135 1.427379 3.709917 123.0347 -111 -29.57316 -2.886958 0 0 58.61749 -2.761857 110.9155 2.078107 -0.03651452 0.06236815
0 0 22 1.594321 1.647438 1.400546 4.024915 128.8134 -111 -31.15455 -2.883031 0 0 61.59116 -2.985213 116.1117 2.082029 -0.03675901 0.06222446
0 0 23 -3.224796 1.585631 1.639204 3.989951 120.7448 -111 -44.5419 -1.304423 0 0 72.49571 -3.756812 104.9395 -2.620249 -0.06189278 -0.03731515
0 0 24 -3.246921 1.682953 1.719717 2.781201 123.247 -111 -45.25151 -1.328025 0 0 73.80731 -3.855253 107.1832 -2.643881 -0.06275596 -0.0358432
0 0 25 -3.241686 1.672834 1.674444 3.425593 125.5784 -111 -45.49247 -1.32712 0 0 74.62372 -3.917783 109.3794 -2.642975 -0.0627235 -0.03590001
0 0 32 -3.227077 1.615801 1.56902 3.690002 128.4523 -111 -45.8271 -1.317398 0 0 75.66637 -3.997473 112.0771 -2.63324 -0.06237161 -0.03650852
0 0 33 1.642843 1.614783 1.426384 4.125178 136.0682 -111 -33.35592 -2.831208 0 0 65.533 -3.280634 122.5811 2.133793 -0.03993094 0.06023964
0 0 34 -1.624597 1.596091 1.471051 3.865517 128.0867 -111 -40.51506 0.2507517 0 0 70.44632 -3.621247 113.0574 -1.067363 0.03627225 -0.06250923
0 0 35 -1.60704 1.572021 1.571396 4.042688 133.4577 -111 -41.98325 0.2668153 0 0 73.20863 -3.828735 117.8876 -1.05132 0.03727101 -0.06191941
0 0 36 1.607699 1.499868 1.481957 3.577903 141.7011 -111 -34.97137 -2.864733 0 0 68.50305 -3.503494 127.6277 2.100306 -0.0378907 0.06154245
0 0 37 1.485 1.614714 1.455476 3.60968 142.8441 -111 -44.71676 -2.925693 0 0 78.19795 -4.202989 126.2865 2.039426 -0.0340736 0.06373326
