frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
0 0 0.4433943 0.03758863 -0.8955382 4.290408 -0.02703871 0.9992265 0.02855349 107.5704 0.8959188 0.01155374 0.4440677 0.1280913 0 0 0 1
0 1 0.4433943 0.03758863 -0.8955382 3.757683 -0.02703871 0.9992265 0.02855349 107.5704 0.8959188 0.01155374 0.4440677 0.1280912 0 0 0 1
1 0 0.4421604 0.03708325 -0.896169 5.077549 -0.02627827 0.9992517 0.02838336 107.5575 0.896551 0.01099978 0.442804 -1.39424 0 0 0 1
1 1 0.4421604 0.03708325 -0.896169 4.544824 -0.02627827 0.9992517 0.02838336 107.5575 0.896551 0.01099978 0.442804 -1.394239 0 0 0 1
2 0 0.4408398 0.03695524 -0.8968247 5.836407 -0.02641867 0.9992534 0.02818973 107.5451 0.8971969 0.01126576 0.441487 -2.703322 0 0 0 1
2 1 0.4408398 0.03695524 -0.8968247 5.303682 -0.02641867 0.9992534 0.02818973 107.5451 0.8971969 0.01126576 0.441487 -2.703322 0 0 0 1
3 0 0.4394445 0.03651405 -0.8975273 6.562817 -0.02724061 0.9992557 0.02731519 107.5391 0.8978565 0.01244568 0.4401121 -3.909645 0 0 0 1
3 1 0.4394445 0.03651405 -0.8975273 6.030092 -0.02724061 0.9992557 0.02731519 107.5391 0.8978565 0.01244568 0.4401121 -3.909645 0 0 0 1
4 0 0.4374456 0.03573655 -0.8985345 7.3418 -0.02697276 0.9992819 0.02661197 107.5321 0.8988403 0.01259467 0.4380954 -5.341976 0 0 0 1
4 1 0.4374456 0.03573655 -0.8985345 6.809074 -0.02697276 0.9992819 0.02661197 107.5321 0.8988403 0.01259467 0.4380954 -5.341976 0 0 0 1
5 0 0.4351832 0.03505221 -0.8996594 8.054102 -0.02624515 0.9993111 0.02623951 107.5234 0.8999593 0.0121927 0.4358034 -6.696146 0 0 0 1
5 1 0.4351832 0.03505221 -0.8996594 7.521378 -0.02624515 0.9993111 0.02623951 107.5234 0.8999593 0.0121927 0.4358034 -6.696146 0 0 0 1
6 0 0.4323735 0.03441606 -0.9010375 8.858558 -0.02706522 0.9993165 0.02518236 107.5265 0.9012882 0.01349859 0.4330094 -7.992695 0 0 0 1
6 1 0.4323735 0.03441606 -0.9010375 8.325832 -0.02706522 0.9993165 0.02518236 107.5265 0.9012882 0.01349859 0.4330094 -7.992695 0 0 0 1
7 0 0.4302402 0.03514097 -0.9020302 9.725315 -0.02838086 0.9992746 0.02539261 107.5209 0.9022682 0.01467547 0.4309254 -9.172661 0 0 0 1
7 1 0.4302402 0.03514097 -0.9020302 9.19259 -0.02838086 0.9992746 0.02539261 107.5209 0.9022682 0.01467547 0.4309254 -9.172661 0 0 0 1
8 0 0.4285563 0.03578909 -0.902806 10.58063 -0.029305 0.99924 0.02570103 107.5136 0.9030398 0.01544239 0.4292794 -10.3972 0 0 0 1
