frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
25 0 0 1.694123 1.776562 1.421875 3.617188 53.18796 -106 79.85496 2.263542 0 0 -30.41295 2.218588 46.54919 1.115396 0.005317665 0.04000779
25 1 0 1.702101 1.776562 1.421875 3.617188 53.18796 -106 79.85496 2.263542 0 0 -30.94568 2.218591 46.54919 1.115396 0.005317665 0.04000779
26 0 0 1.741192 1.776562 1.421875 3.617188 52.05074 -106 78.51728 2.304737 0 0 -29.00838 2.198372 43.64628 1.154604 0.00401129 0.03823756
26 1 0 1.74961 1.776562 1.421875 3.617188 52.05074 -106 78.51728 2.304737 0 0 -29.5411 2.198369 43.64628 1.154604 0.00401129 0.03823756
27 0 0 1.741007 1.776562 1.421875 3.617188 50.92972 -106 77.08035 2.298819 0 0 -27.46867 2.149411 40.5722 1.145862 0.003930594 0.03714838
27 1 0 1.749955 1.776562 1.421875 3.617188 50.92972 -106 77.08035 2.298819 0 0 -28.0014 2.149409 40.5722 1.145862 0.003930594 0.03714838
28 0 0 1.74208 1.776562 1.421875 3.617188 49.68787 -106 75.53468 2.292268 0 0 -25.92823 2.105893 37.49786 1.137109 0.00375152 0.03681931
28 1 0 1.751627 1.776562 1.421875 3.617188 49.68787 -106 75.53468 2.292268 0 0 -26.46095 2.105896 37.49786 1.137109 0.00375152 0.03681931
29 0 0 1.744717 1.776562 1.421875 3.617188 48.41232 -106 74.00768 2.285068 0 0 -24.38761 2.050828 34.42344 1.128336 0.003112066 0.03702004
29 1 0 1.754946 1.776562 1.421875 3.617188 48.41232 -106 74.00768 2.285068 0 0 -24.92034 2.050832 34.42344 1.128336 0.003112066 0.03702004
30 0 0 1.749349 1.776562 1.421875 3.617188 47.22867 -106 72.58862 2.278308 0 0 -22.84708 1.992342 31.34914 1.119558 0.002236985 0.03711228
30 1 0 1.760358 1.776562 1.421875 3.617188 47.22867 -106 72.58862 2.278308 0 0 -23.37981 1.992339 31.34914 1.119558 0.002236985 0.03711228
31 0 0 1.756533 1.776562 1.421875 3.617188 45.95801 -106 71.05421 2.271885 0 0 -21.3059 1.946363 28.27477 1.110776 0.001419882 0.03757653
31 1 0 1.768442 1.776562 1.421875 3.617188 45.95801 -106 71.05421 2.271885 0 0 -21.83862 1.946367 28.27477 1.110776 0.001419882 0.03757653
32 0 0 1.769752 1.776562 1.421875 3.617188 44.75373 -106 69.49606 2.27072 0 0 -19.71495 1.904512 25.2537 1.106905 0.0004900042 0.03756163
32 1 0 1.782725 1.776562 1.421875 3.617188 44.75373 -106 69.49606 2.27072 0 0 -20.24768 1.904514 25.2537 1.106905 0.0004900042 0.03756163
33 0 0 1.787004 1.776562 1.421875 3.617188 43.62688 -106 68.04729 2.269734 0 0 -18.12328 1.91081 22.23254 1.103082 0.001060723 0.03735052
33 1 0 1.801232 1.776562 1.421875 3.617188 43.62688 -106 68.04729 2.269734 0 0 -18.65601 1.910808 22.23254 1.103082 0.001060723 0.03735052
34 0 0 1.80984 1.776562 1.421875 3.617188 42.38137 -106 66.50797 2.268096 0 0 -16.53195 1.914437 19.21146 1.099267 0.001713565 0.03682948
34 1 0 1.825555 1.776562 1.421875 3.617188 42.38137 -106 66.50797 2.268096 0 0 -17.06468 1.914435 19.21146 1.099267 0.001713565 0.03682948
35 0 0 1.840713 1.776562 1.421875 3.617188 41.2149 -106 65.07903 2.266398 0 0 -14.93962 1.932097 16.18961 1.095448 0.002839481 0.03754294
35 1 0 1.858196 1.776562 1.421875 3.617188 41.2149 -106 65.07903 2.266398 0 0 -15.47234 1.932096 16.18961 1.095448 0.002839481 0.03754294
54 0 1 -1.502201 1.587251 1.46875 4.025517 80.85042 -106 107.7401 -0.842133 0 0 -26.90896 2.03427 44.04506 -2.050627 -0.004982975 -0.03577049
54 0 3 -1.542208 1.673178 1.52381 4.375085 88.10987 -106 111.2381 -0.821215 0 0 -27.60887 1.96097 52.07252 -2.029723 -0.004233855 -0.03586685
54 1 1 -1.493441 1.587251 1.46875 4.025517 80.85042 -106 107.7401 -0.842133 0 0 -27.44169 2.034268 44.04505 -2.050627 -0.004982975 -0.03577049
54 1 3 -1.534256 1.673178 1.52381 4.375085 88.10987 -106 111.2381 -0.821215 0 0 -28.14159 1.960967 52.07252 -2.029723 -0.004233855 -0.03586685
