frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 1 -1.454725 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 -8.424892 1.016569 110.4507 -1.530855 0.008627574 -0.02457129
0 0 12 2.131076 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -23.02615 2.024313 26.13364 1.408806 -0.003523199 0.0258023
0 0 16 1.870051 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 -12.45306 0.6696539 168.9918 1.796494 -0.01301779 0.02255517
0 0 17 1.94358 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 -15.94126 0.7509289 169.7233 1.849929 -0.01420397 0.0218277
0 0 18 1.901958 1.136561 1.5 3.459903 -112.106 -113 136.0593 1.212433 0 0 -11.09839 0.5914023 174.819 1.838558 -0.01395482 0.02198781
0 0 19 1.946339 1.235785 1.402824 3.797681 -115.4593 -113 134.5684 1.236755 0 0 -14.68809 0.6750042 175.5768 1.862877 -0.0144854 0.02164199
0 1 1 -1.449931 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 -8.957611 1.016571 110.4507 -1.530855 0.008627574 -0.02457129
0 1 12 2.142437 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -23.55887 2.024315 26.13364 1.408806 -0.003523199 0.0258023
0 1 16 1.873186 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 -12.98578 0.6696553 168.9918 1.796494 -0.01301779 0.02255517
0 1 17 1.94669 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 -16.47398 0.7509301 169.7233 1.849929 -0.01420397 0.0218277
0 1 18 1.904992 1.136561 1.5 3.459903 -112.106 -113 136.0593 1.212433 0 0 -11.63111 0.5914037 174.819 1.838558 -0.01395482 0.02198781
0 1 19 1.949351 1.235785 1.402824 3.797681 -115.4593 -113 134.5684 1.236755 0 0 -15.22081 0.6750057 175.5768 1.862877 -0.0144854 0.02164199
