frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 17 758 771 195 206 104 0 0.7272727 False
0 0 19 761 772 195 204 4 0 0.04040404 False
0 0 22 761 772 195 204 1 0 0.01010101 False
0 0 24 759 768 195 203 2 0 0.02777778 False
0 0 25 762 774 189 203 59 0 0.3511905 False
0 0 26 738 748 194 202 25 0 0.3125 False
0 0 28 745 753 194 201 7 0 0.125 False
0 0 29 761 769 194 201 1 0 0.01785714 False
0 0 36 760 769 192 201 4 0 0.04938272 False
0 0 40 774 781 195 200 28 0 0.8 False
0 0 41 759 765 194 199 1 0 0.03333334 False
0 0 42 773 779 195 200 5 0 0.1666667 False
0 0 47 753 759 194 198 17 0 0.7083333 False
0 0 49 740 745 194 198 2 0 0.1 False
0 0 50 751 756 194 198 4 0 0.2 False
0 0 51 752 757 193 198 2 0 0.08 False
0 0 57 746 750 194 197 2 0 0.1666667 False
0 0 63 742 747 193 197 2 0 0.1 False
0 0 74 734 738 193 196 2 0 0.1666667 False
0 0 82 726 730 193 196 3 0 0.25 False
0 0 85 724 727 193 195 1 0 0.1666667 False
0 0 92 717 720 193 195 2 0 0.3333333 False
0 0 95 719 722 193 195 3 0 0.5 False
0 0 98 710 713 193 195 1 0 0.1666667 False
0 0 103 741 746 194 198 1 0 0.05 False
0 0 104 739 743 193 197 4 0 0.25 False
0 0 106 736 741 193 197 7 0 0.35 False
0 0 108 732 736 193 197 7 0 0.4375 False
0 0 110 730 734 193 196 5 0 0.4166667 False
0 0 112 722 726 193 196 2 0 0.1666667 False
0 0 118 703 706 192 194 2 0 0.3333333 False
0 0 120 706 709 192 195 1 0 0.1111111 False
0 0 128 205 333 163 219 2074 0 0.2893415 False
0 0 130 741 750 194 202 10 0 0.1388889 False
0 0 132 701 704 192 194 1 0 0.1666667 False
0 0 126 856 891 200 229 549 0 0.5408867 True
0 0 13 735 762 197 216 356 0 0.6939571 True
0 0 127 835 863 198 222 421 0 0.6264881 True
0 0 0 897 1032 214 328 11022 0 0.7161793 True
0 0 1 184 428 197 304 16470 0 0.6308411 True
0 0 7 694 742 197 232 504 0 0.3 True
0 0 3 555 684 199 283 6703 0 0.6185862 True
0 0 5 874 952 203 258 1486 0 0.3463869 True
0 0 2 504 592 191 245 2648 0 0.5572391 True
0 0 16 791 826 196 227 882 0 0.8129032 True
0 0 4 664 728 195 244 2209 0 0.7044005 True
0 0 8 626 671 196 224 391 0 0.3103175 False
0 1 17 754 768 195 206 111 0 0.7207792 False
0 1 19 758 769 195 204 11 0 0.1111111 False
0 1 22 758 769 195 204 1 0 0.01010101 False
0 1 25 760 771 189 203 57 0 0.3701299 False
0 1 26 735 745 194 202 16 0 0.2 False
0 1 28 742 751 194 201 10 0 0.1587302 False
0 1 29 758 767 194 201 1 0 0.01587302 False
0 1 36 758 767 192 201 2 0 0.02469136 False
0 1 40 772 779 195 200 27 0 0.7714286 False
0 1 42 771 778 195 200 5 0 0.1428571 False
0 1 47 752 757 194 198 16 0 0.8 False
0 1 49 738 743 194 198 1 0 0.05 False
0 1 50 749 755 194 198 8 0 0.3333333 False
0 1 51 750 756 193 198 3 0 0.1 False
0 1 57 745 749 194 197 2 0 0.1666667 False
0 1 59 745 750 194 197 1 0 0.06666667 False
0 1 63 741 746 193 197 3 0 0.15 False
0 1 74 733 737 193 196 1 0 0.08333334 False
0 1 82 725 729 193 196 3 0 0.25 False
0 1 85 723 727 193 195 1 0 0.125 False
0 1 92 716 719 193 195 2 0 0.3333333 False
0 1 95 718 721 193 195 3 0 0.5 False
0 1 103 740 744 194 198 1 0 0.0625 False
0 1 104 737 742 193 197 3 0 0.15 False
0 1 105 736 740 194 197 2 0 0.1666667 False
0 1 106 735 739 193 197 6 0 0.375 False
0 1 108 731 735 193 197 7 0 0.4375 False
0 1 110 729 733 193 196 5 0 0.4166667 False
0 1 112 722 725 193 196 2 0 0.2222222 False
0 1 118 702 705 192 194 3 0 0.5 False
0 1 120 705 708 192 195 1 0 0.1111111 False
0 1 128 193 323 163 219 2165 0 0.2973901 False
0 1 130 738 747 194 202 11 0 0.1527778 False
0 1 132 700 703 192 194 1 0 0.1666667 False
0 1 126 847 880 200 229 429 0 0.4482759 True
0 1 13 728 755 197 216 400 0 0.7797271 True
0 1 127 827 855 198 222 389 0 0.578869 True
0 1 0 858 991 214 328 10824 0 0.71389 True
0 1 1 146 400 197 304 17015 0 0.6260579 True
0 1 7 682 731 197 232 612 0 0.3568513 True
0 1 3 526 660 199 283 6920 0 0.6147832 True
0 1 5 858 933 203 258 848 0 0.2055758 True
0 1 2 486 576 191 245 2313 0 0.4759259 True
0 1 16 781 816 196 227 872 0 0.8036866 True
0 1 4 647 714 195 244 2388 0 0.7273835 True
0 1 8 615 661 196 224 544 0 0.4223602 False
1 0 17 758 771 195 205 104 0 0.8 False
1 0 19 761 772 195 204 8 0 0.08080808 False
1 0 22 761 771 195 203 1 0 0.0125 False
1 0 25 762 774 189 202 61 0 0.3910256 False
1 0 26 737 748 194 202 24 0 0.2727273 False
1 0 28 745 753 194 201 9 0 0.1607143 False
1 0 29 761 769 194 201 1 0 0.01785714 False
1 0 36 760 769 192 200 6 0 0.08333334 False
1 0 40 774 781 195 200 27 0 0.7714286 False
1 0 41 758 765 194 199 2 0 0.05714286 False
1 0 42 773 779 194 199 9 0 0.3 False
1 0 47 753 758 194 198 15 0 0.75 False
1 0 49 740 745 193 198 7 0 0.28 False
1 0 50 751 756 194 198 4 0 0.2 False
1 0 51 752 757 193 198 4 0 0.16 False
1 0 59 746 751 193 197 1 0 0.05 False
1 0 62 743 748 193 197 1 0 0.05 False
1 0 74 734 738 193 196 1 0 0.08333334 False
1 0 82 726 729 193 195 1 0 0.1666667 False
1 0 85 724 727 193 195 1 0 0.1666667 False
1 0 92 717 720 193 195 2 0 0.3333333 False
1 0 94 713 717 193 195 1 0 0.125 False
1 0 95 719 722 193 195 2 0 0.3333333 False
1 0 96 711 714 192 195 3 0 0.3333333 False
1 0 103 741 746 193 197 1 0 0.05 False
1 0 104 738 743 193 197 4 0 0.2 False
1 0 105 737 742 194 197 1 0 0.06666667 False
1 0 106 736 741 193 197 6 0 0.3 False
1 0 108 732 736 193 196 6 0 0.5 False
1 0 110 730 734 193 196 5 0 0.4166667 False
1 0 112 722 726 193 195 3 0 0.375 False
1 0 118 703 706 192 194 2 0 0.3333333 False
1 0 120 706 709 192 194 1 0 0.1666667 False
1 0 128 198 328 163 219 2157 0 0.2962912 False
1 0 130 741 749 194 201 9 0 0.1607143 False
1 0 132 701 704 192 194 2 0 0.3333333 False
1 0 126 856 891 200 229 549 0 0.5408867 True
1 0 13 735 762 197 216 355 0 0.6920078 True
1 0 127 835 863 198 222 420 0 0.625 True
1 0 0 901 1037 214 329 11150 0 0.7129156 True
1 0 1 174 423 197 305 17089 0 0.6354678 True
1 0 7 693 742 196 231 513 0 0.2991254 True
1 0 3 551 682 199 284 6904 0 0.6200269 True
1 0 5 874 952 203 258 1585 0 0.3694639 True
1 0 2 499 589 191 245 2723 0 0.5602881 True
1 0 16 791 826 196 227 869 0 0.8009217 True
1 0 4 663 728 195 244 2248 0 0.7058085 True
1 0 8 624 670 195 224 425 0 0.3185907 True
1 1 17 754 767 195 205 113 0 0.8692307 False
1 1 19 758 769 195 204 12 0 0.1212121 False
1 1 25 760 771 189 202 64 0 0.4475524 False
1 1 26 735 745 194 202 20 0 0.25 False
1 1 28 742 750 194 201 12 0 0.2142857 False
1 1 29 758 767 194 201 1 0 0.01587302 False
1 1 36 758 767 192 200 4 0 0.05555556 False
1 1 40 772 779 195 200 27 0 0.7714286 False
1 1 42 771 778 194 199 8 0 0.2285714 False
1 1 47 752 757 194 198 14 0 0.7 False
1 1 49 738 743 193 198 4 0 0.16 False
1 1 50 749 755 194 198 5 0 0.2083333 False
1 1 51 750 756 193 198 5 0 0.1666667 False
1 1 63 741 745 193 197 2 0 0.125 False
1 1 74 733 737 193 196 1 0 0.08333334 False
1 1 82 725 729 193 195 2 0 0.25 False
1 1 85 723 726 193 195 1 0 0.1666667 False
1 1 92 716 719 193 195 2 0 0.3333333 False
1 1 95 718 721 193 195 2 0 0.3333333 False
1 1 101 739 744 193 198 1 0 0.04 False
1 1 104 737 742 193 197 1 0 0.05 False
1 1 106 735 739 193 197 6 0 0.375 False
1 1 108 731 735 193 196 8 0 0.6666667 False
1 1 110 729 733 193 196 2 0 0.1666667 False
1 1 112 721 725 193 195 2 0 0.25 False
1 1 118 702 705 192 194 3 0 0.5 False
1 1 120 705 708 192 194 1 0 0.1666667 False
1 1 128 186 318 163 219 2223 0 0.3007305 False
1 1 130 738 747 194 201 10 0 0.1587302 False
1 1 132 700 703 192 194 1 0 0.1666667 False
1 1 126 847 880 200 229 423 0 0.4420063 True
1 1 13 728 755 197 216 398 0 0.7758285 True
1 1 127 827 854 198 222 387 0 0.5972222 True
1 1 0 862 995 214 329 10939 0 0.715201 True
1 1 1 136 395 197 305 17648 0 0.6309167 True
1 1 7 681 731 196 231 616 0 0.352 True
1 1 3 522 658 199 284 7144 0 0.6179931 True
1 1 5 858 932 203 258 952 0 0.2339066 True
1 1 2 481 573 191 245 2373 0 0.477657 True
