frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 1 -1.454597 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 47.91208 -0.3055753 99.87845 -1.007317 0.01975689 -0.01696682
0 0 10 2.251992 1.401274 1.463894 3.271556 -27.77795 -113 1.434672 0.7009272 0 0 -10.60575 1.723745 24.99137 1.85065 -0.01421968 0.02181747
0 0 11 2.188068 1.599511 1.776991 4.289922 -30.91397 -113 4.805461 0.7455663 0 0 -8.81152 1.646679 29.23067 1.895283 -0.01517904 0.0211613
0 0 12 2.131015 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -6.88106 1.560884 34.16845 1.932286 -0.01595152 0.0205853
0 0 16 1.870208 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 73.68555 -1.350047 152.5856 2.320093 -0.02255103 0.013025
0 0 17 1.943757 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 71.03001 -1.302085 154.9637 2.373546 -0.02321459 0.01180165
0 0 18 1.902125 1.136561 1.5 3.459903 -112.106 -113 136.0593 1.212433 0 0 77.77165 -1.485172 156.9541 2.362171 -0.02307887 0.01206494
0 0 19 1.946517 1.235785 1.402824 3.797681 -115.4593 -113 134.5684 1.236755 0 0 75.04134 -1.435911 159.4056 2.386498 -0.02336546 0.01150004
0 1 1 -1.450252 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 47.37935 -0.3055736 99.87845 -1.007317 0.01975689 -0.01696682
0 1 10 2.269916 1.401274 1.463894 3.271556 -27.77795 -113 1.434672 0.7009272 0 0 -11.13847 1.723747 24.99137 1.85065 -0.01421968 0.02181747
0 1 11 2.204689 1.599511 1.776991 4.289922 -30.91397 -113 4.805461 0.7455663 0 0 -9.344245 1.646681 29.23067 1.895283 -0.01517904 0.0211613
0 1 12 2.145952 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -7.413785 1.560886 34.16845 1.932286 -0.01595152 0.0205853
0 1 16 1.873043 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 73.15282 -1.350045 152.5856 2.320093 -0.02255103 0.013025
0 1 17 1.946602 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 70.49728 -1.302084 154.9637 2.373546 -0.02321459 0.01180165
0 1 18 1.904854 1.136561 1.5 3.459903 -112.106 -113 136.0593 1.212433 0 0 77.23892 -1.485171 156.954 2.362171 -0.02307887 0.01206494
0 1 19 1.949257 1.235785 1.402824 3.797681 -115.4593 -113 134.5684 1.236755 0 0 74.50862 -1.435909 159.4056 2.386498 -0.02336546 0.01150004
1 0 1 -1.456544 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 47.17214 -0.168696 98.93467 -1.011627 0.01867431 -0.01715874
1 0 10 2.280189 1.401274 1.463894 3.271556 -27.77795 -113 1.434672 0.7009272 0 0 -11.02347 1.760065 23.79428 1.846345 -0.01312669 0.02169875
1 0 11 2.209527 1.599511 1.776991 4.289922 -30.91397 -113 4.805461 0.7455663 0 0 -9.247483 1.688059 28.04135 1.890978 -0.01408183 0.02109147
1 0 12 2.146872 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -7.338271 1.608093 32.98748 1.92798 -0.01485248 0.02055611
1 0 16 1.868916 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 72.71881 -1.148805 151.7534 2.315778 -0.02152252 0.01341368
1 0 17 1.94261 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 70.05304 -1.099529 154.1199 2.36923 -0.02220831 0.01224474
1 0 18 1.900805 1.136561 1.5 3.459903 -112.106 -113 136.0593 1.212433 0 0 76.78611 -1.277784 156.1395 2.357855 -0.02206761 0.01249655
1 0 19 1.945339 1.235785 1.402824 3.797681 -115.4593 -113 134.5684 1.236755 0 0 74.04525 -1.227164 158.5793 2.382181 -0.022365 0.01195611
1 1 1 -1.452148 1.594949 1.432108 4.21347 -72.21484 -113 85.46973 -2.157027 0 0 46.63942 -0.1686947 98.93468 -1.011627 0.01867431 -0.01715874
1 1 10 2.298464 1.401274 1.463894 3.271556 -27.77795 -113 1.434672 0.7009272 0 0 -11.5562 1.760066 23.79428 1.846345 -0.01312669 0.02169875
1 1 11 2.226564 1.599511 1.776991 4.289922 -30.91397 -113 4.805461 0.7455663 0 0 -9.780209 1.688061 28.04135 1.890978 -0.01408183 0.02109147
1 1 12 2.162206 1.470564 1.502682 3.617682 -34.63183 -113 8.586102 0.7825729 0 0 -7.870996 1.608094 32.98748 1.92798 -0.01485248 0.02055611
1 1 16 1.871774 1.298692 1.451412 4.043456 -109.7887 -113 130.5431 1.170362 0 0 72.18609 -1.148804 151.7534 2.315778 -0.02152252 0.01341368
1 1 17 1.945479 1.440342 1.5 3.686158 -113.0443 -113 129.0904 1.223806 0 0 69.52031 -1.099527 154.1199 2.36923 -0.02220831 0.01224474
