frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 1 960 977 174 185 133 0 0.7112299 False
0 0 10 261 359 193 240 3045 0 0.6610942 False
0 0 11 351 448 183 231 2802 0 0.6018041 False
0 0 12 439 507 187 222 1246 0 0.5235294 False
0 0 16 965 977 173 180 7 0 0.08333334 False
0 0 17 946 960 173 181 64 0 0.5714286 False
0 0 18 974 986 173 180 24 0 0.2857143 False
0 0 19 956 969 174 180 14 0 0.1794872 False
0 1 1 956 973 174 185 139 0 0.7433155 False
0 1 10 245 345 193 240 3095 0 0.6585106 False
0 1 11 337 435 183 231 2841 0 0.6039541 False
0 1 12 427 496 187 222 984 0 0.4074534 False
0 1 16 962 975 173 180 13 0 0.1428571 False
0 1 17 944 958 173 181 62 0 0.5535714 False
0 1 18 972 983 173 180 17 0 0.2207792 False
0 1 19 953 966 174 180 7 0 0.08974359 False
1 0 1 958 975 175 186 145 0 0.7754011 False
1 0 10 229 335 195 244 3467 0 0.667501 False
1 0 11 327 430 184 234 3109 0 0.6036893 False
1 0 12 422 494 189 224 1033 0 0.4099206 False
1 0 16 962 975 174 181 4 0 0.04395605 False
1 0 17 944 957 174 182 62 0 0.5961539 False
1 0 18 972 983 174 181 31 0 0.4025974 False
1 0 19 953 966 174 181 20 0 0.2197802 False
1 1 1 954 971 175 186 137 0 0.7326203 False
1 1 10 212 319 195 244 3516 0 0.6706084 False
1 1 11 312 417 184 234 3151 0 0.6001905 False
1 1 12 410 482 189 224 1121 0 0.4448413 False
1 1 16 959 972 174 181 11 0 0.1208791 False
1 1 17 941 955 174 182 64 0 0.5714286 False
1 1 18 969 981 174 181 19 0 0.2261905 False
1 1 19 951 963 174 181 12 0 0.1428571 False
2 0 1 956 973 175 186 141 0 0.7540107 False
2 0 10 193 308 197 250 3964 0 0.6503692 False
2 0 11 300 411 185 238 3462 0 0.5884753 False
2 0 12 404 479 190 227 1207 0 0.4349549 False
2 0 16 959 972 174 182 2 0 0.01923077 False
2 0 17 941 955 175 182 69 0 0.7040817 False
2 0 18 969 981 174 181 38 0 0.452381 False
