frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 0 582 1014 183 374 59760 0.03749573 0.7242583 False
0 0 1 531 668 199 293 5110 0 0.3968008 False
0 0 2 505 579 199 261 2097 0 0.4570619 False
0 0 3 162 261 216 280 3492 0 0.5511364 False
0 0 4 302 340 210 237 559 0 0.5448343 False
0 0 5 459 491 197 222 377 0 0.47125 False
0 0 6 317 351 210 233 266 0 0.3401535 False
0 0 7 337 366 203 228 347 0 0.4786207 False
0 0 9 345 372 204 225 75 0 0.1322751 False
0 0 10 360 382 205 221 94 0 0.2670455 False
0 0 11 450 465 198 210 122 0 0.6777778 False
0 0 13 485 522 194 208 207 0 0.3996139 False
0 0 14 486 520 191 208 43 0 0.07439446 False
0 0 16 383 398 202 215 67 0 0.3435898 False
0 0 17 378 394 204 217 123 0 0.5913461 False
0 0 18 483 514 194 207 7 0 0.01736973 False
0 0 19 388 401 202 213 24 0 0.1678322 False
0 0 20 391 403 203 213 14 0 0.1166667 False
0 0 21 393 404 203 212 7 0 0.07070707 False
0 0 22 394 405 203 211 15 0 0.1704545 False
0 0 23 478 501 194 205 24 0 0.09486166 False
0 0 24 480 497 194 205 6 0 0.03208556 False
0 0 25 475 495 195 205 3 0 0.015 False
0 0 26 574 604 186 200 24 0 0.05714286 False
0 0 32 471 492 195 205 5 0 0.02380952 False
0 0 33 396 408 202 211 18 0 0.1666667 False
0 0 34 448 459 198 207 16 0 0.1616162 False
0 0 35 448 458 198 207 10 0 0.1111111 False
0 0 36 399 408 202 210 3 0 0.04166667 False
0 0 37 446 457 198 206 5 0 0.05681818 False
0 0 38 400 411 202 210 23 0 0.2613636 False
0 0 39 445 455 198 206 12 0 0.15 False
0 0 40 402 411 201 209 3 0 0.04166667 False
0 0 41 443 453 198 206 9 0 0.1125 False
0 0 43 404 412 201 208 3 0 0.05357143 False
0 0 89 579 615 183 200 273 0 0.4460784 False
0 0 90 379 398 201 209 6 0 0.03947368 False
0 0 97 107 162 221 249 119 0 0.07727273 False
0 1 0 539 935 183 374 55625 0.03307134 0.7354302 False
0 1 1 505 636 199 293 3624 0 0.2942992 False
0 1 2 487 558 199 261 1762 0 0.4002726 False
0 1 3 142 244 216 280 3576 0 0.5477941 False
0 1 4 293 331 210 237 572 0 0.5575049 False
0 1 5 451 483 197 222 372 0 0.465 False
0 1 6 309 344 210 233 278 0 0.3453416 False
0 1 7 330 360 203 228 368 0 0.4906667 False
0 1 9 339 366 204 225 87 0 0.1534391 False
0 1 10 354 376 205 221 104 0 0.2954545 False
0 1 11 446 461 198 210 93 0 0.5166667 False
0 1 13 481 518 194 208 142 0 0.2741313 False
0 1 14 482 516 191 208 37 0 0.06401384 False
0 1 16 379 394 202 215 71 0 0.3641026 False
0 1 17 374 390 204 217 125 0 0.6009616 False
0 1 18 479 510 194 207 15 0 0.03722084 False
0 1 19 384 398 202 213 27 0 0.1753247 False
0 1 20 387 400 203 213 18 0 0.1384615 False
0 1 21 390 401 203 212 6 0 0.06060606 False
0 1 22 391 402 203 211 15 0 0.1704545 False
0 1 23 475 498 194 205 31 0 0.1225296 False
0 1 24 477 494 194 205 7 0 0.03743315 False
0 1 25 472 492 195 205 10 0 0.05 False
0 1 26 570 600 186 200 34 0 0.08095238 False
0 1 27 566 597 188 200 27 0 0.07258064 False
0 1 28 552 577 189 199 5 0 0.02 False
0 1 32 468 489 195 205 2 0 0.00952381 False
0 1 33 393 405 202 211 18 0 0.1666667 False
0 1 34 445 456 198 207 6 0 0.06060606 False
0 1 35 445 455 198 207 9 0 0.1 False
0 1 36 396 406 202 210 3 0 0.0375 False
0 1 37 444 454 198 206 4 0 0.05 False
0 1 38 397 408 202 210 24 0 0.2727273 False
0 1 39 442 453 198 206 12 0 0.1363636 False
0 1 40 400 409 201 209 5 0 0.06944445 False
0 1 41 441 450 198 206 8 0 0.1111111 False
0 1 43 402 409 201 208 3 0 0.06122449 False
0 1 89 575 611 183 200 151 0 0.246732 False
0 1 90 377 395 201 209 6 0 0.04166667 False
0 1 97 98 154 221 249 223 0 0.1422194 False
1 0 0 605 1185 179 374 80170 0.1065365 0.7088417 False
1 0 1 540 693 200 305 7177 0 0.4467476 False
1 0 2 510 589 200 266 2534 0 0.4859992 False
1 0 3 145 252 219 286 3974 0 0.5543311 False
1 0 4 299 337 212 240 598 0 0.5620301 False
1 0 5 459 492 199 224 406 0 0.4921212 False
1 0 6 315 350 211 235 281 0 0.3345238 False
1 0 7 335 365 205 230 369 0 0.492 False
1 0 9 344 371 206 227 80 0 0.1410935 False
1 0 10 359 381 207 223 96 0 0.2727273 False
1 0 11 450 466 199 212 120 0 0.5769231 False
1 0 13 486 524 195 210 224 0 0.3929825 False
1 0 14 487 521 192 209 44 0 0.07612456 False
1 0 16 383 398 203 216 70 0 0.3589744 False
1 0 17 378 394 205 218 119 0 0.5721154 False
1 0 18 483 515 195 209 6 0 0.01339286 False
1 0 19 388 401 204 215 21 0 0.1468531 False
1 0 20 391 403 204 214 16 0 0.1333333 False
1 0 21 393 404 204 214 5 0 0.04545455 False
1 0 22 394 405 204 213 19 0 0.1919192 False
1 0 23 478 502 196 207 25 0 0.09469697 False
1 0 24 481 497 195 206 3 0 0.01704546 False
1 0 25 476 496 196 207 7 0 0.03181818 False
1 0 26 576 606 187 201 20 0 0.04761905 False
1 0 32 472 492 197 207 7 0 0.035 False
1 0 33 396 408 204 212 17 0 0.1770833 False
1 0 34 449 460 200 209 16 0 0.1616162 False
1 0 35 448 458 199 208 13 0 0.1444445 False
1 0 36 399 408 203 212 6 0 0.07407407 False
1 0 37 447 457 200 208 5 0 0.0625 False
1 0 38 400 411 203 211 21 0 0.2386364 False
1 0 39 445 456 200 207 14 0 0.1818182 False
1 0 40 402 411 203 210 4 0 0.06349207 False
1 0 41 443 453 200 207 7 0 0.1 False
1 0 42 443 453 200 207 1 0 0.01428571 False
1 0 43 404 412 203 210 2 0 0.03571429 False
1 0 89 580 617 184 201 238 0 0.3783784 False
1 0 90 379 397 202 211 9 0 0.05555556 False
1 0 97 98 155 224 252 234 0 0.1466165 False
1 1 0 555 1083 179 374 73520 0.1102955 0.7140637 False
1 1 1 512 657 200 305 5444 0 0.3575698 False
1 1 2 490 566 200 266 2123 0 0.4232456 False
1 1 3 124 235 219 286 4079 0 0.5484738 False
1 1 4 289 329 212 240 608 0 0.5428572 False
1 1 5 452 484 199 224 401 0 0.50125 False
1 1 6 306 342 211 235 303 0 0.3506944 False
1 1 7 328 359 205 230 386 0 0.4980645 False
1 1 9 337 365 206 227 97 0 0.164966 False
1 1 10 353 376 207 223 105 0 0.2853261 False
1 1 11 446 462 199 212 93 0 0.4471154 False
1 1 13 482 519 195 210 159 0 0.2864865 False
1 1 14 483 517 192 209 39 0 0.06747404 False
1 1 16 379 394 203 216 71 0 0.3641026 False
1 1 17 373 390 205 218 124 0 0.561086 False
1 1 18 479 511 195 209 13 0 0.02901786 False
1 1 19 384 398 204 215 23 0 0.1493506 False
1 1 20 387 400 204 214 18 0 0.1384615 False
1 1 21 390 401 204 214 6 0 0.05454545 False
1 1 22 391 402 204 213 21 0 0.2121212 False
1 1 23 475 499 196 207 34 0 0.1287879 False
1 1 24 478 494 195 206 2 0 0.01136364 False
1 1 25 473 493 196 207 11 0 0.05 False
1 1 26 572 602 187 201 35 0 0.08333334 False
1 1 27 568 598 189 201 22 0 0.06111111 False
1 1 32 469 490 197 207 2 0 0.00952381 False
1 1 33 393 405 204 212 17 0 0.1770833 False
1 1 34 446 457 200 209 8 0 0.08080808 False
1 1 35 445 455 199 208 13 0 0.1444445 False
1 1 36 396 406 203 212 5 0 0.05555556 False
1 1 38 397 408 203 211 25 0 0.2840909 False
1 1 39 443 453 200 207 13 0 0.1857143 False
1 1 40 400 409 203 210 6 0 0.0952381 False
1 1 41 441 451 200 207 7 0 0.1 False
1 1 42 441 450 200 207 2 0 0.03174603 False
1 1 43 402 409 203 210 2 0 0.04081633 False
1 1 89 577 613 184 201 216 0 0.3529412 False
1 1 90 377 395 202 211 10 0 0.0617284 False
1 1 97 90 147 224 252 255 0 0.1597744 False
2 0 0 631 1241 177 374 97582 0.2941685 0.8120329 False
2 0 1 548 721 198 314 9807 0 0.4886885 False
2 0 2 514 599 198 268 3038 0 0.5105882 False
2 0 3 128 243 217 288 4503 0 0.5515003 False
2 0 4 295 335 209 238 632 0 0.5448276 False
2 0 5 460 494 196 222 425 0 0.4807692 False
2 0 6 312 348 209 233 306 0 0.3541667 False
2 0 7 333 364 202 228 385 0 0.4776675 False
2 0 9 342 370 203 224 92 0 0.1564626 False
2 0 10 357 380 204 220 102 0 0.2771739 False
2 0 11 450 466 197 209 126 0 0.65625 False
2 0 13 487 525 193 208 228 0 0.4 False
2 0 14 487 522 190 207 48 0 0.08067227 False
2 0 16 382 398 201 214 73 0 0.3509615 False
2 0 17 377 393 203 216 126 0 0.6057692 False
2 0 18 484 516 192 206 6 0 0.01339286 False
2 0 19 387 401 201 212 26 0 0.1688312 False
2 0 20 390 403 202 212 18 0 0.1384615 False
2 0 21 392 403 201 211 7 0 0.06363636 False
2 0 22 393 405 201 210 17 0 0.1574074 False
2 0 23 479 502 193 204 23 0 0.09090909 False
2 0 24 481 498 193 204 5 0 0.02673797 False
2 0 25 476 496 193 204 6 0 0.02727273 False
2 0 26 577 607 185 199 12 0 0.02857143 False
2 0 32 472 493 194 204 8 0 0.03809524 False
2 0 33 396 408 201 210 15 0 0.1388889 False
2 0 34 449 460 197 206 17 0 0.1717172 False
2 0 35 448 458 197 206 12 0 0.1333333 False
2 0 36 398 408 201 209 7 0 0.0875 False
2 0 37 447 457 197 205 6 0 0.075 False
2 0 38 399 410 200 208 19 0 0.2159091 False
2 0 39 445 456 197 205 12 0 0.1363636 False
2 0 40 402 411 200 208 5 0 0.06944445 False
2 0 41 443 453 197 205 9 0 0.1125 False
2 0 43 404 411 200 207 3 0 0.06122449 False
2 0 89 582 618 182 199 245 0 0.4003268 False
2 0 90 378 397 199 208 7 0 0.04093567 False
2 0 97 90 149 221 250 228 0 0.1332554 False
2 1 0 574 1241 174 374 99428 0.2757506 0.7453373 False
2 1 1 518 681 198 314 8012 0 0.423736 False
2 1 2 493 575 198 268 2557 0 0.4454704 False
2 1 3 106 225 217 288 4620 0 0.5468103 False
2 1 4 285 326 209 238 646 0 0.5433137 False
2 1 5 452 485 196 222 415 0 0.483683 False
2 1 6 303 340 209 233 318 0 0.3581081 False
2 1 7 325 357 202 228 408 0 0.4903846 False
2 1 9 336 364 203 224 107 0 0.1819728 False
2 1 10 352 375 204 220 112 0 0.3043478 False
2 1 11 446 462 197 209 99 0 0.515625 False
2 1 13 482 520 193 208 169 0 0.2964912 False
2 1 14 483 518 190 207 43 0 0.07226891 False
2 1 16 378 394 201 214 78 0 0.375 False
2 1 17 372 389 203 216 133 0 0.60181 False
2 1 18 480 512 192 206 16 0 0.03571429 False
2 1 19 383 397 201 212 28 0 0.1818182 False
2 1 20 387 399 202 212 16 0 0.1333333 False
2 1 21 389 400 201 211 9 0 0.08181818 False
2 1 22 390 402 201 210 19 0 0.1759259 False
2 1 23 475 499 193 204 30 0 0.1136364 False
2 1 24 478 495 193 204 7 0 0.03743315 False
2 1 25 473 493 193 204 8 0 0.03636364 False
2 1 26 573 604 185 199 35 0 0.08064516 False
2 1 27 569 600 187 199 8 0 0.02150538 False
2 1 32 469 490 194 204 1 0 0.004761905 False
2 1 33 393 405 201 210 15 0 0.1388889 False
2 1 34 446 457 197 206 8 0 0.08080808 False
2 1 35 445 455 197 206 11 0 0.1222222 False
2 1 36 395 405 201 209 9 0 0.1125 False
2 1 37 444 455 197 205 3 0 0.03409091 False
2 1 38 397 408 200 208 21 0 0.2386364 False
2 1 39 442 453 197 205 10 0 0.1136364 False
2 1 40 400 409 200 208 3 0 0.04166667 False
2 1 41 441 450 197 205 9 0 0.125 False
2 1 43 402 409 200 207 6 0 0.122449 False
2 1 89 578 615 182 199 283 0 0.4499205 False
2 1 90 376 395 199 208 5 0 0.02923977 False
2 1 97 81 141 221 250 461 0 0.2649425 False
3 0 0 668 1241 174 374 92386 0.5578765 0.8061606 False
3 0 1 559 755 195 326 13481 0 0.5250428 False
3 0 2 519 611 195 270 3685 0 0.534058 False
3 0 3 109 233 214 290 5154 0 0.5469015 False
3 0 4 291 332 206 236 674 0 0.5479675 False
3 0 5 460 495 193 220 441 0 0.4666667 False
3 0 6 309 346 206 231 318 0 0.3437838 False
3 0 7 331 363 199 225 407 0 0.4891827 False
