frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
0 0 0 -1.998063 1.85 1.50992 4.930564 6.371316 -111 -5.044228 0.2694305 0 0 1.155919 1.559816 6.911229 -1.832345 -0.01719427 -0.07018697
0 0 1 -1.796779 1.612032 1.404795 3.772344 12.85112 -111 -6.945244 0.2689006 0 0 -0.4860706 1.66836 13.46056 -1.832874 -0.01723143 -0.07017785
0 0 2 -1.654126 1.567278 1.413269 3.158158 18.77596 -111 -8.52928 0.3388072 0 0 -2.11998 1.777323 19.37084 -1.763134 -0.01229166 -0.0712077
0 0 3 1.832761 1.555003 1.527328 3.576751 25.4738 -111 -1.092491 -2.856606 0 0 -11.9002 2.48195 21.37527 1.324768 0.01610128 0.07044532
0 0 4 1.689204 1.540477 1.417371 3.504343 47.3462 -111 -7.073209 -2.88292 0 0 -17.81764 2.875819 43.26134 1.298515 0.0179477 0.06999837
0 0 5 -1.634788 1.746308 1.512623 3.775172 48.3271 -111 -16.87533 0.2681896 0 0 -9.886437 2.292727 49.0751 -1.833583 -0.01728128 -0.07016562
0 0 6 1.696341 1.513462 1.360295 4.017023 52.68916 -111 -8.662834 -2.859927 0 0 -19.15252 2.963926 48.67285 1.321455 0.01633496 0.0703916
0 0 7 1.664673 1.652467 1.73687 4.107703 60.61275 -111 -11.18089 -2.870891 0 0 -20.99405 3.084465 56.77952 1.310516 0.0171051 0.07020871
0 0 9 1.670642 1.638188 1.609242 3.998 67.01912 -111 -12.89011 -2.856612 0 0 -22.7638 3.202507 63.16835 1.324762 0.01610171 0.07044523
0 0 10 1.641211 1.697305 1.431419 3.744055 77.44038 -111 -15.97563 -2.871786 0 0 -25.38034 3.3753 73.71571 1.309623 0.01716787 0.0701934
0 0 11 -1.612054 1.6639 1.546081 4.146974 95.69395 -111 -30.85117 0.2684246 0 0 -21.82087 3.081165 96.99055 -1.833349 -0.0172648 -0.07016966
0 0 13 3.044126 1.69797 1.473782 4.648869 87.36132 -111 -34.19402 -1.295739 0 0 -14.73373 2.576901 91.50188 2.884475 -0.07027236 0.01684102
0 0 14 3.049792 1.812069 1.909038 4.330702 90.29138 -111 -35.19974 -1.291404 0 0 -15.35061 2.616777 94.53743 2.88882 -0.07034471 0.01653575
0 0 16 -1.52418 1.608983 1.632486 3.812409 102.1994 -111 -23.61287 0.2708724 0 0 -31.33317 3.766506 98.92977 -1.830906 -0.01709313 -0.07021161
0 0 17 1.614806 1.566407 1.430527 3.482533 91.54613 -111 -20.64246 -2.879028 0 0 -28.50035 3.578283 88.24073 1.302398 0.01767533 0.07006755
0 0 18 3.044839 1.672862 1.630828 4.318664 96.25768 -111 -36.84266 -1.302469 0 0 -16.95485 2.723489 100.5133 2.87773 -0.07015744 0.01731427
0 0 19 1.599683 1.680223 1.530483 3.862273 113.0718 -111 -26.65898 -2.883682 0 0 -34.21169 3.957678 109.846 1.297754 0.01800102 0.06998471
0 0 20 1.622735 1.552787 1.420148 3.85067 118.3439 -111 -28.25531 -2.857606 0 0 -35.50499 4.042867 115.1999 1.323769 0.01617172 0.07042923
0 0 21 1.591826 1.478135 1.427379 3.709917 123.0347 -111 -29.57316 -2.886958 0 0 -36.74378 4.125117 119.9115 1.294486 0.01822999 0.06992548
0 0 22 1.594218 1.647438 1.400546 4.024915 128.8134 -111 -31.15455 -2.883031 0 0 -38.30605 4.229095 125.6944 1.298404 0.01795547 0.06999639
0 0 23 3.054809 1.585631 1.639204 3.989951 120.7448 -111 -44.5419 -1.304423 0 0 -22.71689 3.101207 125.5244 2.875771 -0.07012347 0.01745152
0 0 24 3.032662 1.682953 1.719717 2.781201 123.247 -111 -45.25151 -1.328025 0 0 -23.37196 3.144661 128.041 2.852115 -0.06969208 0.01910399
0 0 25 3.037897 1.672834 1.674444 3.425593 125.5784 -111 -45.49247 -1.32712 0 0 -24.34365 3.211633 130.1729 2.853022 -0.06970935 0.0190408
0 0 26 -0.2637585 1.796667 1.736666 4.374446 98.56261 -111 -52.30196 1.795584 0 0 -4.829468 1.830579 110.3358 -0.3075013 0.06933729 -0.02035591
0 0 32 3.052513 1.615801 1.56902 3.690002 128.4523 -111 -45.8271 -1.317398 0 0 -25.50906 3.291815 132.8199 2.862766 -0.06989114 0.01836123
0 0 33 1.642681 1.614783 1.426384 4.125178 136.0682 -111 -33.35592 -2.831208 0 0 -40.0817 4.346024 133.064 1.350105 0.01430867 0.07083058
0 0 34 -1.624662 1.596091 1.471051 3.865517 128.0867 -111 -40.51506 0.2507517 0 0 -29.89109 3.613657 129.8123 -1.850981 -0.01850114 -0.06985436
0 0 35 -1.607118 1.572021 1.571396 4.042688 133.4577 -111 -41.98325 0.2668153 0 0 -31.34461 3.710407 135.1865 -1.834954 -0.01737761 -0.07014186
0 0 36 1.607584 1.499868 1.481957 3.577903 141.7011 -111 -34.97137 -2.864733 0 0 -41.54096 4.442719 138.7386 1.31666 0.01667277 0.07031248
0 0 37 1.484976 1.614714 1.455476 3.60968 142.8441 -111 -44.71676 -2.925693 0 0 -33.74051 3.868913 144.6633 1.255837 0.02092203 0.06916886
0 0 38 1.680037 1.564952 1.484442 4.090225 150.5646 -111 -37.49467 -2.78987 0 0 -43.85325 4.596048 147.6582 1.391343 0.01137172 0.07136015
0 0 39 -1.655642 1.667148 1.462216 3.889512 148.4521 -111 -46.12149 0.2147623 0 0 -35.36838 3.97801 150.2096 -1.88689 -0.02100065 -0.06914508
0 0 40 1.607053 1.630639 1.561269 3.624328 165.0249 -111 -41.39104 -2.861172 0 0 -47.81489 4.860072 162.0983 1.320212 0.01642251 0.07037129
0 0 41 -1.648482 1.600727 1.508927 3.541442 156.7667 -111 -48.21305 0.2191316 0 0 -37.77424 4.1392 158.4371 -1.882531 -0.02069858 -0.06923597
