frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
0 0 -0.505625 0.07217909 -0.8597289 8.052627 0.03523756 0.9973904 0.06301261 112.3635 0.8620335 0.001566004 -0.5068489 -0.9638949 0 0 0 1
0 1 -0.505625 0.07217909 -0.8597289 7.519902 0.03523756 0.9973904 0.06301261 112.3635 0.8620335 0.001566004 -0.5068489 -0.9638949 0 0 0 1
1 0 -0.5053852 0.07307381 -0.8597943 8.448187 0.0371366 0.9973266 0.06293385 112.3327 0.8620944 -0.000124 -0.5067477 -2.290686 0 0 0 1
1 1 -0.5053852 0.07307381 -0.8597943 7.915462 0.0371366 0.9973266 0.06293385 112.3327 0.8620944 -0.000124 -0.5067477 -2.290686 0 0 0 1
2 0 -0.5057089 0.06971319 -0.859883 8.345834 0.03315692 0.9975639 0.06137535 112.3495 0.8620669 0.002526995 -0.5067885 -3.029772 0 0 0 1
2 1 -0.5057089 0.06971319 -0.859883 7.813108 0.03315692 0.9975639 0.06137535 112.3495 0.8620669 0.002526995 -0.5067885 -3.029772 0 0 0 1
3 0 -0.5058432 0.06922305 -0.8598436 8.56252 0.02932891 0.9975789 0.06305754 112.3533 0.8621268 0.006678952 -0.5066488 -3.600067 0 0 0 1
3 1 -0.5058432 0.06922305 -0.8598436 8.029795 0.02932891 0.9975789 0.06305754 112.3533 0.8621268 0.006678952 -0.5066488 -3.600067 0 0 0 1
4 0 -0.5056759 0.06872611 -0.8599818 8.801731 0.02721147 0.9975966 0.06372315 112.3548 0.8622944 0.008821886 -0.5063307 -4.500145 0 0 0 1
4 1 -0.5056759 0.06872611 -0.8599818 8.269006 0.02721147 0.9975966 0.06372315 112.3548 0.8622944 0.008821886 -0.5063307 -4.500145 0 0 0 1
5 0 -0.5055209 0.06907684 -0.8600448 9.108843 0.02681654 0.9975664 0.06435992 112.3459 0.8623976 0.009471856 -0.5061431 -5.461188 0 0 0 1
5 1 -0.5055209 0.06907684 -0.8600448 8.576118 0.02681654 0.9975664 0.06435992 112.3459 0.8623976 0.009471856 -0.5061431 -5.461188 0 0 0 1
6 0 -0.5052322 0.07004397 -0.8601363 9.510387 0.02799144 0.9975063 0.06478873 112.3218 0.8625295 0.008656891 -0.5059329 -6.688236 0 0 0 1
6 1 -0.5052322 0.07004397 -0.8601363 8.977662 0.02799144 0.9975063 0.06478873 112.3218 0.8625295 0.008656891 -0.5059329 -6.688236 0 0 0 1
7 0 -0.505049 0.06970146 -0.8602718 9.744833 0.02878324 0.9975395 0.06392518 112.3062 0.8626108 0.007523932 -0.5058126 -7.84901 0 0 0 1
7 1 -0.505049 0.06970146 -0.8602718 9.212109 0.02878324 0.9975395 0.06392518 112.3062 0.8626108 0.007523932 -0.5058126 -7.849011 0 0 0 1
8 0 -0.5049616 0.06916812 -0.8603661 9.969072 0.02912133 0.9975818 0.06310768 112.2931 0.8626506 0.00681195 -0.5057548 -8.966039 0 0 0 1
8 1 -0.5049616 0.06916812 -0.8603661 9.436346 0.02912133 0.9975818 0.06310768 112.2931 0.8626506 0.00681195 -0.5057548 -8.96604 0 0 0 1
9 0 -0.5047907 0.0680699 -0.8605538 10.15871 0.02884828 0.9976596 0.06199292 112.2869 0.8627596 0.006467951 -0.505573 -10.14476 0 0 0 1
9 1 -0.5047907 0.0680699 -0.8605538 9.625982 0.02884828 0.9976596 0.06199292 112.2869 0.8627596 0.006467951 -0.505573 -10.14477 0 0 0 1
10 0 -0.5047433 0.06742695 -0.8606322 10.3583 0.0277045 0.9976967 0.06191726 112.2923 0.8628248 0.007408936 -0.5054488 -11.07433 0 0 0 1
10 1 -0.5047433 0.06742695 -0.8606322 9.825577 0.0277045 0.9976967 0.06191726 112.2923 0.8628248 0.007408936 -0.5054488 -11.07433 0 0 0 1
11 0 -0.5048057 0.06772285 -0.8605723 10.64205 0.02718132 0.9976705 0.06256744 112.2894 0.8628049 0.008192906 -0.5054705 -12.0292 0 0 0 1
11 1 -0.5048057 0.06772285 -0.8605723 10.10933 0.02718132 0.9976705 0.06256744 112.2894 0.8628049 0.008192906 -0.5054705 -12.0292 0 0 0 1
12 0 -0.5048225 0.06599703 -0.8606966 10.7302 0.02673056 0.9977901 0.06083095 112.2918 0.8628092 0.007701924 -0.505471 -13.21687 0 0 0 1
12 1 -0.5048225 0.06599703 -0.8606966 10.19748 0.02673056 0.9977901 0.06083095 112.2918 0.8628092 0.007701924 -0.505471 -13.21687 0 0 0 1
13 0 -0.5048465 0.06695717 -0.8606084 11.0886 0.02772145 0.9977304 0.06136371 112.2643 0.8627639 0.007121935 -0.5055568 -14.31186 0 0 0 1
13 1 -0.5048465 0.06695717 -0.8606084 10.55587 0.02772145 0.9977304 0.06136371 112.2643 0.8627639 0.007121935 -0.5055568 -14.31186 0 0 0 1
14 0 -0.5047556 0.0666533 -0.8606853 11.30755 0.02663363 0.9977425 0.06164781 112.2744 0.8628513 0.008193908 -0.5053914 -15.21552 0 0 0 1
14 1 -0.5047556 0.0666533 -0.8606853 10.77483 0.02663363 0.9977425 0.06164781 112.2744 0.8628513 0.008193908 -0.5053914 -15.21552 0 0 0 1
15 0 -0.5047125 0.06642501 -0.8607284 11.56045 0.02532549 0.9977455 0.06214873 112.2901 0.8629161 0.009568857 -0.5052568 -16.18209 0 0 0 1
15 1 -0.5047125 0.06642501 -0.8607284 11.02773 0.02532549 0.9977455 0.06214873 112.2901 0.8629161 0.009568857 -0.5052568 -16.18209 0 0 0 1
16 0 -0.5045738 0.06667416 -0.8607904 11.84013 0.02506052 0.9977246 0.06259082 112.2877 0.8630049 0.01000984 -0.5050966 -17.146 0 0 0 1
16 1 -0.5045738 0.06667416 -0.8607904 11.30741 0.02506052 0.9977246 0.06259082 112.2877 0.8630049 0.01000984 -0.5050966 -17.146 0 0 0 1
17 0 -0.5044159 0.06953394 -0.8606566 12.41105 0.02600993 0.9975235 0.0653477 112.2564 0.8630691 0.0105768 -0.5049752 -18.09316 0 0 0 1
17 1 -0.5044159 0.06953394 -0.8606566 11.87832 0.02600993 0.9975235 0.0653477 112.2564 0.8630691 0.0105768 -0.5049752 -18.09316 0 0 0 1
18 0 -0.5043151 0.06850009 -0.8607984 12.56811 0.02624587 0.9976041 0.06401008 112.245 0.8631207 0.009688849 -0.5049046 -19.29877 0 0 0 1
18 1 -0.5043151 0.06850009 -0.8607984 12.03538 0.02624587 0.9976041 0.06401008 112.245 0.8631207 0.009688849 -0.5049046 -19.29877 0 0 0 1
19 0 -0.5042046 0.0675002 -0.8609424 12.70539 0.02846419 0.9976979 0.06155237 112.1855 0.8631152 0.006528953 -0.5049653 -20.65253 0 0 0 1
19 1 -0.5042046 0.0675002 -0.8609424 12.17267 0.02846419 0.9976979 0.06155237 112.1855 0.8631152 0.006528953 -0.5049653 -20.65253 0 0 0 1
20 0 -0.5038108 0.06908594 -0.861047 13.12461 0.03025264 0.9975963 0.0623407 112.1295 0.8632842 0.005358975 -0.5046898 -21.78006 0 0 0 1
20 1 -0.5038108 0.06908594 -0.861047 12.59188 0.03025264 0.9975963 0.0623407 112.1295 0.8632842 0.005358975 -0.5046898 -21.78006 0 0 0 1
21 0 -0.5041301 0.06548552 -0.8611415 13.00768 0.02708142 0.9978294 0.06002594 112.1992 0.8632031 0.006939944 -0.5048093 -22.69296 0 0 0 1
21 1 -0.5041301 0.06548552 -0.8611415 12.47496 0.02708142 0.9978294 0.06002594 112.1992 0.8632031 0.006939944 -0.5048093 -22.69296 0 0 0 1
22 0 -0.504452 0.06289297 -0.8611461 12.97611 0.02409708 0.9979807 0.05877069 112.2693 0.8631034 0.008895883 -0.5049489 -23.46402 0 0 0 1
22 1 -0.504452 0.06289297 -0.8611461 12.44339 0.02409708 0.9979807 0.05877069 112.2693 0.8631034 0.008895883 -0.5049489 -23.46402 0 0 0 1
23 0 -0.5044705 0.0611671 -0.8612596 13.03344 0.02280382 0.9980835 0.05752739 112.2969 0.8631277 0.00938086 -0.5048985 -24.39786 0 0 0 1
23 1 -0.5044705 0.0611671 -0.8612596 12.50072 0.02280382 0.9980835 0.05752739 112.2969 0.8631277 0.00938086 -0.5048985 -24.39786 0 0 0 1
24 0 -0.504687 0.05908941 -0.861278 13.08198 0.0209425 0.9981992 0.05621135 112.3415 0.8630485 0.01033182 -0.5050155 -25.37641 0 0 0 1
24 1 -0.504687 0.05908941 -0.861278 12.54925 0.0209425 0.9981992 0.05621135 112.3415 0.8630485 0.01033182 -0.5050155 -25.37641 0 0 0 1
25 0 -0.5044926 0.05745299 -0.8615026 13.10733 0.02120819 0.9983072 0.05415697 112.3272 0.8631557 0.009050878 -0.5048571 -26.52814 0 0 0 1
25 1 -0.5044926 0.05745299 -0.8615026 12.5746 0.02120819 0.9983072 0.05415697 112.3272 0.8631557 0.009050878 -0.5048571 -26.52814 0 0 0 1
26 0 -0.5038847 0.05487218 -0.8620265 13.05058 0.02187574 0.9984707 0.0507704 112.2925 0.863494 0.00672495 -0.5043145 -27.78789 0 0 0 1
26 1 -0.5038847 0.05487218 -0.8620265 12.51785 0.02187574 0.9984707 0.0507704 112.2925 0.863494 0.00672495 -0.5043145 -27.78789 0 0 0 1
27 0 -0.5034938 0.05264486 -0.8623934 13.06385 0.02181586 0.9985983 0.04822268 112.2783 0.8637233 0.005465971 -0.5039365 -29.02825 0 0 0 1
27 1 -0.5034938 0.05264486 -0.8623934 12.53112 0.02181586 0.9985983 0.04822268 112.2783 0.8637233 0.005465971 -0.5039365 -29.02826 0 0 0 1
28 0 -0.5031768 0.04939844 -0.8627706 12.94198 0.01826433 0.9987498 0.04653207 112.3792 0.8639905 0.007655926 -0.5034499 -29.78348 0 0 0 1
28 1 -0.5031768 0.04939844 -0.8627706 12.40926 0.01826433 0.9987498 0.04653207 112.3792 0.8639905 0.007655926 -0.5034499 -29.78348 0 0 0 1
29 0 -0.5030518 0.04757879 -0.8629456 12.95521 0.01556338 0.9988203 0.04599765 112.4633 0.8641161 0.009708852 -0.5031989 -30.58885 0 0 0 1
29 1 -0.5030518 0.04757879 -0.8629456 12.42249 0.01556338 0.9988203 0.04599765 112.4633 0.8641161 0.009708852 -0.5031989 -30.58885 0 0 0 1
30 0 -0.5023047 0.0452944 -0.8635037 12.96032 0.01445871 0.9989275 0.04398724 112.4884 0.8645699 0.009609854 -0.5024209 -31.71206 0 0 0 1
30 1 -0.5023047 0.0452944 -0.8635037 12.42759 0.01445871 0.9989275 0.04398724 112.4884 0.8645699 0.009609854 -0.5024209 -31.71206 0 0 0 1
31 0 -0.5015669 0.04552356 -0.8639203 13.22293 0.01535895 0.9989257 0.0437206 112.4531 0.8649826 0.008659892 -0.5017272 -32.826 0 0 0 1
31 1 -0.5015669 0.04552356 -0.8639203 12.69021 0.01535895 0.9989257 0.0437206 112.4531 0.8649826 0.008659892 -0.5017272 -32.826 0 0 0 1
32 0 -0.5005649 0.04561049 -0.8644967 13.4773 0.01542207 0.9989225 0.04377299 112.4477 0.8655617 0.008578895 -0.500729 -33.94955 0 0 0 1
32 1 -0.5005649 0.04561049 -0.8644967 12.94458 0.01542207 0.9989225 0.04377299 112.4477 0.8655617 0.008578895 -0.500729 -33.94955 0 0 0 1
