frame cameraID trackID alpha width height length world_space_X world_space_Y world_space_Z rotation_world_space_y rotation_world_space_x rotation_world_space_z camera_space_X camera_space_Y camera_space_Z rotation_camera_space_y rotation_camera_space_x rotation_camera_space_z
25 0 0 1.694077 1.776562 1.421875 3.617188 53.18796 -106 79.85496 2.263542 0 0 -17.34388 1.63734 52.8508 1.376984 -0.005215378 0.04002127
25 1 0 1.70315 1.776562 1.421875 3.617188 53.18796 -106 79.85496 2.263542 0 0 -17.87661 1.637343 52.85079 1.376984 -0.005215378 0.04002127
26 0 0 1.741138 1.776562 1.421875 3.617188 52.05074 -106 78.51728 2.304737 0 0 -16.73647 1.677852 49.68291 1.416212 -0.006019524 0.03797339
26 1 0 1.750737 1.776562 1.421875 3.617188 52.05074 -106 78.51728 2.304737 0 0 -17.26919 1.677848 49.68291 1.416212 -0.006019524 0.03797339
27 0 0 1.740952 1.776562 1.421875 3.617188 50.92972 -106 77.08035 2.298819 0 0 -16.04372 1.676623 46.31457 1.407481 -0.005815789 0.03690035
27 1 0 1.751185 1.776562 1.421875 3.617188 50.92972 -106 77.08035 2.298819 0 0 -16.57644 1.67662 46.31458 1.407481 -0.005815789 0.03690035
28 0 0 1.742023 1.776562 1.421875 3.617188 49.68787 -106 75.53468 2.292268 0 0 -15.35084 1.669874 42.94603 1.398731 -0.005903617 0.03653619
28 1 0 1.752979 1.776562 1.421875 3.617188 49.68787 -106 75.53468 2.292268 0 0 -15.88357 1.669877 42.94602 1.398731 -0.005903617 0.03653619
29 0 0 1.744664 1.776562 1.421875 3.617188 48.41232 -106 74.00768 2.285068 0 0 -14.6583 1.644983 39.57731 1.389957 -0.006573308 0.03656466
29 1 0 1.756448 1.776562 1.421875 3.617188 48.41232 -106 74.00768 2.285068 0 0 -15.19102 1.644987 39.57731 1.389957 -0.006573308 0.03656466
30 0 0 1.749302 1.776562 1.421875 3.617188 47.22867 -106 72.58862 2.278308 0 0 -13.96581 1.618028 36.20863 1.38118 -0.007442452 0.03642744
30 1 0 1.762046 1.776562 1.421875 3.617188 47.22867 -106 72.58862 2.278308 0 0 -14.49853 1.618025 36.20863 1.38118 -0.007442452 0.03642744
31 0 0 1.75649 1.776562 1.421875 3.617188 45.95801 -106 71.05421 2.271885 0 0 -13.27286 1.600311 32.83994 1.372396 -0.008351818 0.03666455
31 1 0 1.770355 1.776562 1.421875 3.617188 45.95801 -106 71.05421 2.271885 0 0 -13.80559 1.600314 32.83994 1.372396 -0.008351818 0.03666455
32 0 0 1.769714 1.776562 1.421875 3.617188 44.75373 -106 69.49606 2.27072 0 0 -12.51782 1.591358 29.50979 1.368527 -0.00924614 0.03640965
32 1 0 1.784913 1.776562 1.421875 3.617188 44.75373 -106 69.49606 2.27072 0 0 -13.05054 1.59136 29.50979 1.368527 -0.00924614 0.03640965
33 0 0 1.78694 1.776562 1.421875 3.617188 43.62688 -106 68.04729 2.269734 0 0 -11.76152 1.632807 26.17998 1.364705 -0.00864031 0.03635333
33 1 0 1.803742 1.776562 1.421875 3.617188 43.62688 -106 68.04729 2.269734 0 0 -12.29425 1.632805 26.17998 1.364705 -0.00864031 0.03635333
34 0 0 1.809737 1.776562 1.421875 3.617188 42.38137 -106 66.50797 2.268096 0 0 -11.00537 1.673375 22.85021 1.360893 -0.007874879 0.03601886
34 1 0 1.828488 1.776562 1.421875 3.617188 42.38137 -106 66.50797 2.268096 0 0 -11.5381 1.673374 22.85021 1.360893 -0.007874879 0.03601886
35 0 0 1.840541 1.776562 1.421875 3.617188 41.2149 -106 65.07903 2.266398 0 0 -10.24873 1.720502 19.52004 1.357065 -0.006971814 0.03699931
35 1 0 1.861694 1.776562 1.421875 3.617188 41.2149 -106 65.07903 2.266398 0 0 -10.78146 1.720501 19.52004 1.357065 -0.006971814 0.03699931
36 0 0 1.883539 1.776562 1.421875 3.617188 39.94242 -106 63.5515 2.264237 0 0 -9.492511 1.755725 16.18989 1.353237 -0.006300316 0.03756805
36 1 0 1.907675 1.776562 1.421875 3.617188 39.94242 -106 63.5515 2.264237 0 0 -10.02524 1.755724 16.18989 1.353237 -0.006300316 0.03756805
37 0 0 1.938234 1.776562 1.421875 3.617188 38.76201 -106 62.05772 2.259622 0 0 -8.696037 1.779309 12.95748 1.347154 -0.005426233 0.03694145
37 1 0 1.966044 1.776562 1.421875 3.617188 38.76201 -106 62.05772 2.259622 0 0 -9.228762 1.779307 12.95748 1.347154 -0.005426233 0.03694145
