frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
25 0 0 365 399 189 210 551 0 0.7717087 True
25 1 0 358 392 189 210 554 0 0.7759104 True
26 0 0 357 395 190 213 643 0 0.7356979 True
26 1 0 349 387 190 213 649 0 0.7425629 True
27 0 0 348 389 190 215 752 0 0.7336586 True
27 1 0 340 381 190 215 759 0 0.7404878 True
28 0 0 338 382 190 217 858 0 0.7222222 True
28 1 0 329 374 190 217 868 0 0.7144033 True
29 0 0 327 375 190 219 1031 0 0.7406609 True
29 1 0 317 366 190 219 1040 0 0.7318789 True
30 0 0 313 366 190 222 1249 0 0.7364387 True
30 1 0 302 356 190 222 1265 0 0.7320602 True
31 0 0 296 355 190 225 1544 0 0.7476997 True
31 1 0 283 344 190 225 1567 0 0.7339578 True
32 0 0 277 345 190 230 1935 0 0.7113971 True
32 1 0 263 332 190 230 1968 0 0.7130435 True
33 0 0 252 331 191 237 2546 0 0.7006054 True
33 1 0 236 317 191 237 2590 0 0.6951154 True
34 0 0 220 314 193 246 3447 0 0.6918908 True
34 1 0 202 298 193 246 3521 0 0.6920204 True
35 0 0 176 292 196 259 4990 0 0.6828133 True
35 1 0 154 274 196 259 5106 0 0.6753968 True
36 0 0 111 261 199 278 7735 0 0.6527426 True
36 1 0 84 240 199 278 7946 0 0.6447582 True
37 0 0 15 221 203 306 13316 0 0.6275803 True
37 1 0 0 195 203 305 13217 0.01454681 0.6645048 True
38 0 0 0 159 210 345 14767 0.3241495 0.6879572 True
38 1 0 0 125 210 340 10631 0.5636379 0.6542154 True
39 0 0 0 60 219 361 3927 0.9478089 0.4609155 True
54 0 1 391 421 188 211 466 0 0.6753623 True
54 0 3 441 466 185 205 346 0 0.692 True
54 1 1 383 414 188 211 472 0 0.6619916 True
54 1 3 434 459 185 205 353 0 0.706 True
55 0 1 390 421 186 210 490 0 0.6586022 True
55 0 3 441 466 183 204 359 0 0.6838095 True
55 1 1 382 413 186 210 498 0 0.6693549 True
55 1 3 434 460 183 204 363 0 0.6648352 True
56 0 1 388 420 184 208 511 0 0.6653646 True
56 0 3 442 467 181 202 362 0 0.6895238 True
56 1 1 380 412 184 208 522 0 0.6796875 True
56 1 3 434 460 181 202 364 0 0.6666667 True
57 0 1 387 419 183 208 531 0 0.66375 True
57 0 3 442 467 180 202 369 0 0.6709091 True
57 1 1 378 412 183 208 543 0 0.6388235 True
57 1 3 435 461 180 202 372 0 0.6503497 True
58 0 1 386 419 184 209 555 0 0.6727273 True
58 0 3 442 468 181 202 389 0 0.7124542 True
58 1 1 377 411 184 209 560 0 0.6588235 True
58 1 3 435 461 181 202 395 0 0.7234432 True
59 0 1 384 418 185 211 588 0 0.6651584 True
59 0 3 442 468 182 204 393 0 0.6870629 True
59 1 1 375 409 185 211 600 0 0.6787331 True
59 1 3 434 461 182 204 396 0 0.6666667 True
60 0 1 382 417 187 213 628 0 0.6901099 True
60 0 3 442 468 184 206 398 0 0.6958042 True
60 1 1 372 408 187 213 634 0 0.6773504 True
60 1 3 434 461 184 206 410 0 0.6902357 True
61 0 1 380 416 188 215 645 0 0.6635802 True
61 0 3 441 468 185 207 410 0 0.6902357 True
61 1 1 370 408 188 215 657 0 0.6403509 True
61 1 3 434 461 185 207 424 0 0.7138047 True
62 0 1 378 415 189 217 684 0 0.6602316 True
62 0 3 441 468 186 209 420 0 0.6763285 True
62 1 1 368 407 189 217 698 0 0.6391941 True
62 1 3 433 461 186 209 429 0 0.6661491 True
63 0 1 376 415 190 219 713 0 0.6304156 True
63 0 3 441 468 187 211 438 0 0.6759259 True
63 1 1 366 406 190 219 729 0 0.6284482 True
63 1 3 433 461 187 211 451 0 0.671131 True
64 0 1 373 414 191 220 765 0 0.6433978 True
64 0 3 440 468 188 211 441 0 0.6847826 True
64 1 1 363 405 191 220 788 0 0.6469622 True
64 1 3 432 461 188 211 452 0 0.6776612 True
65 0 1 372 413 191 220 805 0 0.6770395 True
65 0 3 440 468 187 211 460 0 0.6845238 True
65 1 1 361 404 191 220 818 0 0.6559743 True
65 1 3 432 461 187 211 475 0 0.6824713 True
66 0 1 370 413 189 220 843 0 0.6324081 True
66 0 3 439 468 186 210 472 0 0.6781609 True
66 1 1 360 403 189 220 859 0 0.6444111 True
66 1 3 431 460 186 210 491 0 0.7054598 True
67 0 1 368 411 189 220 887 0 0.6654164 True
67 0 3 439 468 185 210 494 0 0.6813793 True
67 1 1 357 401 189 220 907 0 0.664956 True
67 1 3 430 460 185 210 508 0 0.6773334 True
68 0 6 414 438 185 206 394 0 0.781746 True
68 0 1 365 409 188 221 933 0 0.642562 True
68 0 3 438 468 185 210 508 0 0.6773334 True
68 1 6 407 431 185 206 396 0 0.7857143 True
68 1 1 353 399 188 221 956 0 0.629776 True
68 1 3 429 460 185 210 512 0 0.6606452 True
69 0 6 413 437 185 206 398 0 0.7896826 True
69 0 1 362 407 189 223 986 0 0.6444445 True
69 0 3 438 468 185 211 531 0 0.6807692 True
69 1 6 406 431 185 206 407 0 0.7752381 True
69 1 1 350 397 189 223 1010 0 0.63204 True
69 1 3 429 460 185 211 533 0 0.6612903 True
70 0 6 412 437 185 207 413 0 0.7509091 True
70 0 4 340 374 190 214 488 0 0.5980392 True
70 0 1 360 406 189 224 1045 0 0.6490683 True
70 0 3 438 469 185 211 543 0 0.6736973 True
70 1 6 405 430 185 207 414 0 0.7527273 True
70 1 4 331 366 190 214 426 0 0.5071428 True
70 1 1 348 396 189 224 1069 0 0.6363095 True
70 1 3 429 461 185 211 555 0 0.6670673 True
71 0 6 411 436 185 207 423 0 0.7690909 True
71 0 4 330 368 190 217 673 0 0.6559454 True
71 0 1 357 405 189 225 1099 0 0.6359954 True
71 0 3 438 469 185 211 565 0 0.7009926 True
71 1 6 404 429 185 207 429 0 0.78 True
71 1 4 320 359 190 217 624 0 0.5925926 True
71 1 1 345 395 189 225 1125 0 0.625 True
71 1 3 429 461 185 211 572 0 0.6875 True
72 0 6 410 435 185 207 441 0 0.8018182 True
72 0 4 318 360 191 220 911 0 0.7479475 True
72 0 1 355 404 189 225 1160 0 0.6575963 True
72 0 3 438 469 185 212 575 0 0.6869773 True
72 1 6 403 428 185 207 446 0 0.8109091 True
72 1 4 307 351 191 220 884 0 0.69279 True
72 1 1 342 393 189 225 1185 0 0.6454248 True
72 1 3 429 461 185 212 587 0 0.6793981 True
73 0 6 410 435 185 208 448 0 0.7791305 True
73 0 4 303 351 191 224 1168 0 0.7373737 True
