frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
25 0 0 968 1005 166 188 646 0 0.7936118 True
25 1 0 960 997 166 188 646 0 0.7936118 True
26 0 0 958 1000 168 191 749 0 0.7753623 True
26 1 0 950 992 168 191 756 0 0.7826087 True
27 0 0 949 994 169 194 866 0 0.7697778 True
27 1 0 940 985 169 194 871 0 0.7742222 True
28 0 0 939 986 169 196 981 0 0.7730497 True
28 1 0 929 977 169 196 983 0 0.7584876 True
29 0 0 927 978 169 198 1128 0 0.7626775 True
29 1 0 917 968 169 198 1130 0 0.7640297 True
30 0 0 913 968 169 201 1325 0 0.7528409 True
30 1 0 902 957 169 201 1330 0 0.7556818 True
31 0 0 897 957 169 204 1550 0 0.7380952 True
31 1 0 885 945 169 204 1555 0 0.7404762 True
32 0 0 879 945 170 207 1896 0 0.7764128 True
32 1 0 865 932 170 207 1909 0 0.7700686 True
33 0 0 857 931 171 213 2340 0 0.7528958 True
33 1 0 842 917 171 213 2345 0 0.7444444 True
34 0 0 829 914 173 221 2981 0 0.7306373 True
34 1 0 813 898 173 221 2991 0 0.7330883 True
35 0 0 794 892 175 230 3934 0 0.7298701 True
35 1 0 775 875 175 230 3956 0 0.7192727 True
36 0 0 747 864 177 242 5392 0 0.7090072 True
36 1 0 724 844 177 242 5438 0 0.6971795 True
37 0 0 685 830 181 260 7864 0 0.6865124 True
37 1 0 658 806 181 260 7948 0 0.679781 True
38 0 0 593 781 186 288 12472 0 0.6503963 True
38 1 0 560 752 186 288 12652 0 0.6460376 True
39 0 0 453 713 193 332 22348 0 0.618373 True
39 1 0 409 677 193 332 22753 0 0.610786 True
40 0 0 184 598 202 374 48096 0.0286473 0.6754297 True
40 1 0 120 550 202 374 49393 0.0331983 0.667834 True
54 0 3 1058 1090 164 187 530 0 0.7201087 True
54 0 1 997 1032 167 192 602 0 0.688 True
54 1 3 1050 1082 164 187 532 0 0.7228261 True
54 1 1 988 1024 167 192 596 0 0.6622222 True
55 0 3 1058 1090 163 186 544 0 0.7391304 True
55 0 1 995 1031 166 191 617 0 0.6855556 True
55 1 3 1050 1083 163 186 551 0 0.7259552 True
55 1 1 986 1023 166 191 633 0 0.6843243 True
56 0 3 1058 1091 161 185 557 0 0.7032828 True
56 0 1 993 1031 164 190 659 0 0.667004 True
56 1 3 1050 1083 161 185 561 0 0.7083333 True
56 1 1 984 1022 164 190 671 0 0.6791498 True
57 0 3 1058 1092 159 184 569 0 0.6694118 True
57 0 1 992 1030 163 189 685 0 0.6933199 True
57 1 3 1050 1084 159 184 572 0 0.6729411 True
57 1 1 983 1021 163 189 693 0 0.701417 True
58 0 3 1059 1092 159 184 579 0 0.7018182 True
58 0 1 991 1029 163 190 722 0 0.7037037 True
58 1 3 1050 1084 159 184 582 0 0.6847059 True
58 1 1 981 1020 163 190 727 0 0.6904083 True
59 0 3 1058 1092 161 186 592 0 0.6964706 True
59 0 1 988 1028 164 192 744 0 0.6642857 True
59 1 3 1050 1084 161 186 605 0 0.7117647 True
59 1 1 978 1019 164 192 760 0 0.6620209 True
60 0 3 1058 1092 162 188 616 0 0.6968326 True
60 0 1 986 1027 166 194 786 0 0.684669 True
60 1 3 1050 1084 162 188 619 0 0.7002262 True
60 1 1 976 1018 166 194 798 0 0.6785714 True
61 0 3 1058 1093 164 189 623 0 0.712 True
61 0 1 984 1026 167 196 824 0 0.6765189 True
61 1 3 1049 1084 164 189 623 0 0.712 True
61 1 1 973 1016 167 196 835 0 0.669607 True
62 0 3 1057 1093 166 192 645 0 0.6891026 True
62 0 1 981 1025 169 199 858 0 0.65 True
62 1 3 1049 1084 166 192 649 0 0.7131868 True
62 1 1 971 1015 169 199 871 0 0.6598485 True
63 0 3 1057 1093 166 193 663 0 0.6820987 True
63 0 1 979 1024 170 200 906 0 0.6711111 True
63 1 3 1048 1084 166 193 665 0 0.6841564 True
63 1 1 968 1014 170 200 915 0 0.6630435 True
64 0 3 1056 1093 167 194 688 0 0.6886887 True
64 0 1 977 1023 171 202 969 0 0.6795232 True
64 1 3 1047 1084 167 194 691 0 0.6916917 True
64 1 1 966 1013 171 202 977 0 0.6705559 True
65 0 3 1056 1093 166 193 707 0 0.7077077 True
65 0 1 975 1022 170 201 1000 0 0.6863418 True
65 1 3 1046 1084 166 193 710 0 0.6920078 True
65 1 1 964 1012 170 201 1013 0 0.6807796 True
66 0 3 1055 1093 165 193 726 0 0.6823308 True
66 0 1 973 1021 169 202 1056 0 0.6666667 True
66 1 3 1046 1084 165 193 735 0 0.6907895 True
66 1 1 962 1011 169 202 1060 0 0.6555349 True
67 0 3 1054 1093 165 193 755 0 0.6913919 True
67 0 1 970 1019 169 202 1097 0 0.6784168 True
67 1 3 1045 1084 165 193 770 0 0.7051282 True
67 1 1 959 1009 169 202 1107 0 0.6709091 True
68 0 3 1054 1093 165 193 778 0 0.7124542 True
68 0 6 1024 1053 165 188 538 0 0.8065967 True
68 0 1 967 1017 169 203 1134 0 0.6670588 True
68 1 3 1044 1084 165 193 784 0 0.7 True
68 1 6 1016 1046 165 188 544 0 0.7884058 True
68 1 1 955 1006 169 203 1150 0 0.6632065 True
69 0 3 1053 1093 164 193 798 0 0.6879311 True
69 0 6 1023 1052 164 187 554 0 0.8305847 True
69 0 1 964 1015 168 203 1207 0 0.6761905 True
69 1 3 1044 1084 164 193 811 0 0.6991379 True
69 1 6 1015 1045 164 187 557 0 0.8072464 True
69 1 1 951 1004 168 203 1217 0 0.6560647 True
70 0 3 1053 1093 163 192 827 0 0.712931 True
70 0 4 941 977 168 193 537 0 0.5966667 True
70 0 6 1021 1051 163 187 572 0 0.7944444 True
70 0 1 961 1014 168 203 1252 0 0.6749326 True
70 1 3 1043 1084 163 192 833 0 0.7005887 True
70 1 4 932 969 168 193 481 0 0.52 True
70 1 6 1014 1044 163 187 569 0 0.7902778 True
70 1 1 949 1002 168 203 1270 0 0.6846361 True
71 0 3 1053 1094 163 193 852 0 0.6926829 True
71 0 4 930 970 169 195 723 0 0.6951923 True
71 0 6 1020 1050 163 187 587 0 0.8152778 True
71 0 1 959 1013 168 204 1320 0 0.6790124 True
71 1 3 1043 1084 163 193 852 0 0.6926829 True
71 1 4 921 961 169 195 666 0 0.6403846 True
71 1 6 1012 1043 163 187 584 0 0.7849463 True
71 1 1 946 1001 168 204 1331 0 0.6722222 True
72 0 3 1053 1094 163 193 878 0 0.7138211 True
72 0 4 918 962 169 198 963 0 0.7547022 True
72 0 6 1019 1050 163 188 596 0 0.7690322 True
72 0 1 956 1012 168 205 1376 0 0.6640927 True
72 1 3 1043 1085 163 193 897 0 0.7119048 True
72 1 4 908 952 169 198 927 0 0.726489 True
72 1 6 1011 1042 163 188 597 0 0.7703226 True
72 1 1 943 1000 168 205 1388 0 0.6581318 True
73 0 3 1053 1095 164 195 910 0 0.6989247 True
73 0 4 903 952 171 202 1180 0 0.7768269 True
73 0 6 1018 1049 164 189 605 0 0.7806451 True
73 0 1 954 1011 169 207 1438 0 0.6638966 True
73 1 3 1043 1085 164 195 920 0 0.7066052 True
73 1 4 892 941 171 202 1189 0 0.7827518 True
73 1 6 1010 1041 164 189 618 0 0.7974194 True
73 1 1 940 998 169 207 1467 0 0.665608 True
74 0 3 1052 1095 164 196 936 0 0.6802326 True
74 0 4 886 940 172 207 1455 0 0.7698413 True
74 0 6 1017 1048 165 190 629 0 0.8116129 True
74 0 1 951 1009 169 209 1539 0 0.6633621 True
74 1 3 1042 1085 164 196 953 0 0.6925872 True
74 1 4 873 928 172 207 1468 0 0.7625974 True
74 1 6 1009 1040 165 190 637 0 0.8219355 True
74 1 1 937 997 169 209 1556 0 0.6483333 True
75 0 3 1051 1094 165 197 980 0 0.7122093 True
75 0 2 983 1024 169 198 515 0 0.4331371 True
75 0 4 864 926 173 212 1810 0 0.7485525 True
75 0 6 1016 1047 165 190 579 0 0.7470968 True
75 0 1 948 1008 170 210 1605 0 0.66875 True
75 1 3 1041 1084 165 197 983 0 0.7143896 True
75 1 2 973 1014 169 198 583 0 0.490328 True
75 1 4 850 913 173 212 1826 0 0.7431827 True
75 1 6 1007 1039 165 190 612 0 0.765 True
75 1 1 934 995 170 210 1632 0 0.6688524 True
76 0 3 1050 1094 164 196 994 0 0.7059659 True
76 0 2 981 1022 169 198 535 0 0.4499579 True
76 0 4 837 908 173 218 2344 0 0.7336463 True
76 0 6 1014 1047 164 190 596 0 0.6946387 True
76 0 1 945 1006 169 211 1684 0 0.657299 True
76 1 3 1039 1084 164 196 1016 0 0.7055556 True
76 1 2 970 1012 169 198 604 0 0.4958949 True
76 1 4 821 894 173 218 2372 0 0.72207 True
76 1 6 1006 1039 164 190 635 0 0.7400932 True
76 1 1 930 992 169 211 1710 0 0.656682 True
77 0 3 1049 1094 161 194 1027 0 0.6915825 True
77 0 2 978 1021 166 196 569 0 0.4410853 True
77 0 4 803 886 173 224 3118 0 0.7365934 True
77 0 6 1013 1046 162 188 617 0 0.7191142 True
77 0 1 941 1004 167 209 1783 0 0.6738473 True
77 1 3 1038 1083 161 194 1029 0 0.6929293 True
77 1 2 968 1010 166 196 637 0 0.5055556 True
77 1 4 785 870 173 224 3153 0 0.7273356 True
77 1 6 1004 1038 162 188 659 0 0.7454751 True
77 1 1 927 990 167 209 1815 0 0.685941 True
78 0 3 1048 1093 160 194 1062 0 0.6941177 True
78 0 2 976 1019 165 195 584 0 0.4527132 True
78 0 4 757 858 173 235 4376 0 0.6988183 True
78 0 6 1011 1045 160 187 655 0 0.7135077 True
78 0 1 938 1002 165 209 1847 0 0.6558949 True
78 1 3 1037 1083 160 194 1076 0 0.6879795 True
78 1 2 965 1008 165 195 655 0 0.5077519 True
78 1 4 736 839 173 235 4439 0 0.6951143 True
78 1 6 1002 1037 160 187 693 0 0.7333333 True
78 1 1 922 988 165 209 1880 0 0.6473829 True
79 0 3 1047 1093 160 195 1094 0 0.6795031 True
79 0 2 974 1017 165 197 597 0 0.4338663 True
79 0 4 695 823 177 254 6599 0 0.6695414 True
79 0 6 1010 1044 161 188 695 0 0.7570806 True
79 0 1 934 1000 166 211 1950 0 0.6565657 True
79 1 3 1036 1083 160 195 1104 0 0.6711246 True
79 1 2 962 1006 165 197 681 0 0.4836648 True
79 1 4 669 800 177 254 6702 0 0.6644195 True
79 1 6 1001 1036 161 188 723 0 0.7650794 True
79 1 1 918 986 166 211 1982 0 0.6477124 True
80 0 3 1047 1093 162 197 1118 0 0.69441 True
80 0 2 971 1015 167 199 618 0 0.4389205 True
80 0 4 599 771 183 283 11132 0 0.6472093 True
80 0 6 1008 1044 162 190 713 0 0.7073413 True
80 0 1 931 998 168 214 2060 0 0.6683971 True
80 1 3 1035 1082 162 197 1130 0 0.6869301 True
80 1 2 959 1004 167 199 709 0 0.4923611 True
80 1 4 565 744 183 283 11373 0 0.6353631 True
80 1 6 999 1035 162 190 740 0 0.734127 True
80 1 1 915 984 168 214 2097 0 0.6606805 True
81 0 3 1046 1093 163 198 1162 0 0.706383 True
81 0 2 969 1014 168 201 646 0 0.4350168 True
81 0 4 440 692 190 330 21235 0 0.6018991 True
81 0 6 1007 1043 163 191 726 0 0.7202381 True
81 0 1 927 997 169 216 2167 0 0.6586626 True
81 1 3 1034 1082 163 198 1183 0 0.7041667 True
81 1 2 957 1003 168 201 744 0 0.4901186 True
81 1 4 396 658 190 330 21803 0 0.5944111 True
81 1 6 998 1034 163 191 759 0 0.7529762 True
81 1 1 911 982 169 216 2206 0 0.6610728 True
82 0 3 1045 1093 164 199 1204 0 0.7166666 True
82 0 2 967 1013 169 202 673 0 0.4433465 True
82 0 6 1006 1042 164 192 758 0 0.7519841 True
82 0 1 924 995 170 218 2283 0 0.6698943 True
82 1 3 1033 1082 164 199 1224 0 0.7137026 True
82 1 2 955 1001 169 202 776 0 0.5111989 True
82 1 6 996 1033 164 192 794 0 0.7664093 True
82 1 1 907 979 170 218 2323 0 0.6721644 True
83 0 3 1045 1093 164 201 1233 0 0.6942568 True
83 0 2 964 1011 170 203 712 0 0.4590587 True
83 0 6 1004 1041 165 193 774 0 0.7471042 True
83 0 1 920 993 171 221 2398 0 0.6569863 True
83 1 3 1032 1082 164 201 1249 0 0.6751351 True
83 1 2 952 999 170 203 807 0 0.5203094 True
83 1 6 995 1032 165 193 823 0 0.7944015 True
83 1 1 903 977 171 221 2434 0 0.6578378 True
84 0 3 1044 1094 165 202 1285 0 0.6945946 True
84 0 2 962 1009 170 204 735 0 0.4599499 True
84 0 6 1003 1041 165 193 799 0 0.7509398 True
84 0 1 916 991 171 223 2521 0 0.6464102 True
84 1 3 1032 1082 165 202 1288 0 0.6962162 True
84 1 2 950 998 170 204 838 0 0.5134804 True
84 1 6 994 1032 165 193 840 0 0.7894737 True
84 1 1 898 975 171 223 2569 0 0.6416084 True
85 0 3 1044 1094 165 202 1307 0 0.7064865 True
85 0 2 960 1008 170 205 756 0 0.45 True
85 0 6 1002 1040 165 194 834 0 0.7568058 True
85 0 1 912 989 172 224 2669 0 0.6665834 True
85 1 3 1031 1082 165 202 1315 0 0.6968734 True
85 1 2 947 996 170 205 867 0 0.5055394 True
85 1 6 993 1031 165 194 866 0 0.7858439 True
85 1 1 894 973 172 224 2720 0 0.6621227 True
86 0 3 1043 1094 165 203 1339 0 0.6909184 True
86 0 2 958 1007 170 206 785 0 0.4450113 True
86 0 5 909 960 162 198 626 0 0.3409586 True
86 0 6 1001 1039 165 194 861 0 0.7813067 True
86 0 1 908 988 172 226 2824 0 0.6537037 True
86 1 3 1030 1082 165 203 1354 0 0.6852227 True
86 1 2 945 995 170 206 904 0 0.5022222 True
86 1 5 899 951 162 198 522 0 0.2788461 True
86 1 6 992 1030 165 194 882 0 0.800363 True
86 1 1 889 971 172 226 2874 0 0.6490515 True
87 0 3 1043 1095 165 204 1385 0 0.6829389 True
87 0 2 955 1006 171 207 832 0 0.453159 True
87 0 5 896 952 162 201 862 0 0.3946886 True
87 0 6 1000 1039 165 195 867 0 0.7410256 True
87 0 1 904 986 172 228 2994 0 0.6520035 True
87 1 3 1030 1082 165 204 1395 0 0.6878698 True
87 1 2 942 993 171 207 970 0 0.5283225 True
87 1 5 886 942 162 201 696 0 0.3186813 True
87 1 6 991 1030 165 195 895 0 0.7649572 True
87 1 1 884 969 172 228 3047 0 0.640126 True
88 0 3 1042 1095 165 204 1427 0 0.6903725 True
88 0 2 953 1004 171 207 869 0 0.4733115 True
88 0 5 882 942 162 204 1154 0 0.4579365 True
88 0 6 999 1038 165 194 884 0 0.7816092 True
88 0 1 899 985 172 229 3148 0 0.6421869 True
88 1 3 1029 1082 165 204 1435 0 0.6942428 True
88 1 2 940 992 171 207 1000 0 0.534188 True
88 1 5 871 932 162 204 987 0 0.3852459 True
88 1 6 990 1029 165 194 907 0 0.8019452 True
88 1 1 879 967 172 229 3195 0 0.6369617 True
89 0 3 1042 1095 164 203 1450 0 0.7014998 True
89 0 2 951 1003 170 207 923 0 0.4797297 True
89 0 5 865 931 161 207 1557 0 0.5128459 True
89 0 6 997 1036 164 194 898 0 0.7675214 True
89 0 1 894 983 171 230 3342 0 0.6364502 True
89 1 3 1028 1081 164 203 1449 0 0.7010159 True
89 1 2 937 990 170 207 1066 0 0.5436002 True
89 1 5 853 920 161 207 1394 0 0.4523037 True
89 1 6 987 1026 164 194 940 0 0.8034188 True
89 1 1 874 965 171 230 3404 0 0.6340101 True
90 0 3 1041 1095 163 203 1487 0 0.6884259 True
90 0 2 948 1002 169 207 974 0 0.4746589 True
90 0 5 845 918 160 211 2173 0 0.5836691 True
90 0 6 994 1033 164 194 882 0 0.7538462 True
90 0 1 889 981 171 231 3541 0 0.6414855 True
90 1 3 1027 1081 163 203 1497 0 0.6930556 True
90 1 2 934 989 169 207 1121 0 0.5363637 True
90 1 5 831 905 160 211 1987 0 0.5264971 True
90 1 6 984 1024 164 194 932 0 0.7766666 True
90 1 1 868 962 171 231 3610 0 0.6400709 True
91 0 3 1040 1095 163 204 1529 0 0.6780488 True
91 0 2 947 1001 170 208 1047 0 0.5102339 True
91 0 5 821 902 160 216 3002 0 0.6618166 True
91 0 6 994 1034 164 194 925 0 0.7708333 True
91 0 1 884 978 171 233 3751 0 0.643617 True
91 1 3 1027 1081 163 204 1534 0 0.6928636 True
91 1 2 932 988 170 208 1202 0 0.5648496 True
91 1 5 805 888 160 216 2891 0 0.6219879 True
91 1 6 984 1025 164 194 977 0 0.794309 True
91 1 1 862 960 171 233 3822 0 0.6290323 True
92 0 3 1040 1094 164 205 1545 0 0.697832 True
92 0 2 945 1000 170 209 1093 0 0.5095571 True
92 0 5 792 885 160 223 3929 0 0.6705922 True
92 0 6 994 1035 164 195 963 0 0.7576711 True
92 0 1 880 977 172 236 3952 0 0.6365979 True
92 1 3 1026 1080 164 205 1550 0 0.7000903 True
92 1 2 931 986 170 209 1244 0 0.5799534 True
92 1 5 775 870 160 223 4002 0 0.6686717 True
92 1 6 984 1025 164 195 988 0 0.7773407 True
92 1 1 859 958 172 236 4019 0 0.6343119 True
93 0 3 1039 1094 164 206 1585 0 0.6861472 True
93 0 2 943 999 171 211 1135 0 0.5066964 True
93 0 5 756 865 161 233 5200 0 0.6625892 True
93 0 6 995 1036 165 196 993 0 0.7812746 True
93 0 1 877 975 173 239 4122 0 0.6372913 True
93 1 3 1025 1080 164 206 1594 0 0.6900433 True
93 1 2 929 985 171 211 1295 0 0.578125 True
93 1 5 736 848 161 233 5292 0 0.65625 True
93 1 6 985 1026 165 196 1005 0 0.790716 True
93 1 1 854 955 173 239 4213 0 0.6320132 True
94 0 3 1038 1095 165 207 1612 0 0.67335 True
94 0 2 941 998 172 213 1179 0 0.5044929 True
94 0 5 707 839 162 247 7257 0 0.6467915 True
94 0 6 994 1035 166 197 1015 0 0.7985838 True
94 0 1 873 974 174 242 4340 0 0.6319161 True
94 1 3 1024 1080 165 207 1627 0 0.6917517 True
94 1 2 926 984 172 213 1350 0 0.567704 True
94 1 5 685 819 162 247 7425 0 0.6518876 True
94 1 6 984 1026 166 197 1022 0 0.7849463 True
94 1 1 850 953 174 242 4438 0 0.6336379 True
95 0 3 1038 1095 165 208 1648 0 0.6723786 True
95 0 2 939 996 172 214 1222 0 0.5104428 True
95 0 5 640 803 162 264 10740 0 0.6459762 True
95 0 6 993 1035 166 197 1030 0 0.7910906 True
95 0 1 868 972 174 244 4565 0 0.6270604 True
95 1 3 1024 1080 165 208 1652 0 0.6860465 True
95 1 2 924 982 172 214 1397 0 0.5734811 True
95 1 5 613 781 162 264 11008 0 0.6423903 True
95 1 6 983 1025 166 197 1041 0 0.7995391 True
95 1 1 845 951 174 244 4674 0 0.6299191 True
96 0 3 1038 1095 165 208 1661 0 0.6776826 True
96 0 2 937 995 172 214 1297 0 0.5324302 True
96 0 5 540 755 161 291 17393 0 0.6222898 True
96 0 6 993 1034 166 197 1058 0 0.8324154 True
96 0 1 864 969 174 246 4810 0 0.6362434 True
96 1 3 1023 1080 165 208 1669 0 0.6809465 True
96 1 2 922 981 172 214 1488 0 0.6004843 True
96 1 5 506 727 161 291 17893 0 0.6227984 True
96 1 6 982 1024 166 197 1063 0 0.8164362 True
96 1 1 839 948 174 246 4914 0 0.6261468 True
97 0 3 1037 1095 165 208 1687 0 0.6764234 True
97 0 2 935 994 172 215 1367 0 0.5388254 True
97 0 5 385 686 160 336 31457 0 0.5937972 True
97 0 6 992 1034 165 197 1060 0 0.7886904 True
97 0 1 859 967 174 248 5067 0 0.634009 True
97 1 3 1023 1080 165 208 1697 0 0.6923705 True
97 1 2 919 980 172 215 1558 0 0.5939764 True
97 1 5 341 653 160 336 32451 0 0.5909637 True
97 1 6 981 1024 165 197 1070 0 0.7776163 True
97 1 1 834 945 174 248 5177 0 0.6302654 True
98 0 3 1037 1095 165 208 1720 0 0.6896552 True
98 0 2 933 993 172 216 1456 0 0.5515152 True
98 0 5 93 577 160 374 68965 0.01553178 0.6658396 True
98 0 6 991 1033 166 198 1080 0 0.8035714 True
98 0 1 853 965 175 251 5353 0 0.6288769 True
98 1 3 1022 1080 165 208 1715 0 0.6876504 True
98 1 2 917 979 172 216 1653 0 0.6059384 True
98 1 5 29 533 160 374 71620 0.01567864 0.6640335 True
98 1 6 980 1023 166 198 1085 0 0.7885174 True
