frame cameraID r1,1 r1,2 r1,3 t1 r2,1 r2,2 r2,3 t2 r3,1 r3,2 r3,3 t3 0 0 0 1
0 0 -0.415756 -0.02389242 -0.9091625 -7.290347 -0.005310409 0.9997016 -0.02384333 271.5459 0.9094608 -0.005084978 -0.4157587 -2.162063 0 0 0 1
0 1 -0.415756 -0.02389242 -0.9091625 -7.823072 -0.005310409 0.9997016 -0.02384333 271.5458 0.9094608 -0.005084978 -0.4157587 -2.162063 0 0 0 1
1 0 -0.4158018 -0.02383346 -0.9091429 -7.463294 -0.005521786 0.9997043 -0.02368214 271.5407 0.9094386 -0.004826981 -0.4158105 -2.418664 0 0 0 1
1 1 -0.4158018 -0.02383346 -0.9091429 -7.996019 -0.005521786 0.9997043 -0.02368214 271.5408 0.9094386 -0.004826981 -0.4158105 -2.418664 0 0 0 1
2 0 -0.4156502 -0.0241724 -0.9092033 -7.725106 -0.005940839 0.9996976 -0.02386241 271.5335 0.9095051 -0.004516986 -0.4156681 -2.629678 0 0 0 1
2 1 -0.4156502 -0.0241724 -0.9092033 -8.257832 -0.005940839 0.9996976 -0.02386241 271.5335 0.9095051 -0.004516986 -0.4156681 -2.629678 0 0 0 1
3 0 -0.4157777 -0.02416336 -0.9091454 -7.891321 -0.005639305 0.9996963 -0.02399103 271.5272 0.909449 -0.004847982 -0.4157877 -3.012434 0 0 0 1
3 1 -0.4157777 -0.02416336 -0.9091454 -8.424046 -0.005639305 0.9996963 -0.02399103 271.5272 0.909449 -0.004847982 -0.4157877 -3.012434 0 0 0 1
4 0 -0.4158218 -0.02404539 -0.9091282 -8.044164 -0.005482217 0.9996985 -0.02393338 271.5217 0.9094296 -0.004967982 -0.4158283 -3.364664 0 0 0 1
4 1 -0.4158218 -0.02404539 -0.9091282 -8.576889 -0.005482217 0.9996985 -0.02393338 271.5217 0.9094296 -0.004967982 -0.4158283 -3.364664 0 0 0 1
5 0 -0.4160801 -0.02381849 -0.909016 -8.148917 -0.005698351 0.9997056 -0.02358651 271.5193 0.90931 -0.004633985 -0.4160932 -3.562591 0 0 0 1
5 1 -0.4160801 -0.02381849 -0.909016 -8.681643 -0.005698351 0.9997056 -0.02358651 271.5193 0.90931 -0.004633985 -0.4160932 -3.562591 0 0 0 1
6 0 -0.4161789 -0.02363453 -0.9089758 -8.265375 -0.005430571 0.9997089 -0.0235073 271.5147 0.9092668 -0.00484698 -0.4161861 -3.905722 0 0 0 1
6 1 -0.4161789 -0.02363453 -0.9089758 -8.7981 -0.005430571 0.9997089 -0.0235073 271.5148 0.9092668 -0.00484698 -0.4161861 -3.905722 0 0 0 1
7 0 -0.4160042 -0.02380943 -0.9090511 -8.493449 -0.005181409 0.999703 -0.02381261 271.506 0.9093481 -0.005195975 -0.4160041 -4.311083 0 0 0 1
7 1 -0.4160042 -0.02380943 -0.9090511 -9.026175 -0.005181409 0.999703 -0.02381261 271.506 0.9093481 -0.005195975 -0.4160041 -4.311083 0 0 0 1
8 0 -0.4156868 -0.02409338 -0.9091886 -8.733896 -0.005576873 0.9996978 -0.02394208 271.4996 0.9094907 -0.00488198 -0.4156955 -4.505432 0 0 0 1
8 1 -0.4156868 -0.02409338 -0.9091886 -9.266622 -0.005576873 0.9996978 -0.02394208 271.4997 0.9094907 -0.00488198 -0.4156955 -4.505432 0 0 0 1
9 0 -0.4153063 -0.02449226 -0.909352 -9.018946 -0.005739894 0.9996881 -0.02430391 271.4903 0.9096636 -0.004873981 -0.4153173 -4.808026 0 0 0 1
9 1 -0.4153063 -0.02449226 -0.909352 -9.551672 -0.005739894 0.9996881 -0.02430391 271.4904 0.9096636 -0.004873981 -0.4153173 -4.808026 0 0 0 1
10 0 -0.4151475 -0.02445027 -0.9094255 -9.166499 -0.005702741 0.9996891 -0.02427378 271.4854 0.9097363 -0.004890979 -0.4151579 -5.086768 0 0 0 1
