frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 17 970 986 201 212 123 0 0.6988636 False
0 0 19 974 987 200 211 20 0 0.1398601 False
0 0 24 971 982 200 209 5 0 0.05050505 False
0 0 25 975 989 194 209 77 0 0.3666667 False
0 0 26 946 958 199 208 32 0 0.2962963 False
0 0 28 954 964 199 207 11 0 0.1375 False
0 0 29 973 983 199 207 2 0 0.025 False
0 0 36 972 983 197 206 4 0 0.04040404 False
0 0 40 989 997 200 206 33 0 0.6875 False
0 0 41 971 978 200 205 2 0 0.05714286 False
0 0 42 988 996 200 205 8 0 0.2 False
0 0 47 964 971 199 204 20 0 0.5714286 False
0 0 49 948 955 199 203 2 0 0.07142857 False
0 0 50 961 968 199 204 3 0 0.08571429 False
0 0 51 962 969 198 203 3 0 0.08571429 False
0 0 57 956 961 199 203 2 0 0.1 False
0 0 59 956 961 199 203 1 0 0.05 False
0 0 63 951 957 198 202 4 0 0.1666667 False
0 0 74 942 947 198 201 2 0 0.1333333 False
0 0 82 933 936 198 201 4 0 0.4444444 False
0 0 85 930 934 198 201 1 0 0.08333334 False
0 0 92 922 925 198 200 1 0 0.1666667 False
0 0 95 924 928 198 200 5 0 0.625 False
0 0 96 916 919 197 200 2 0 0.2222222 False
0 0 104 947 952 199 203 5 0 0.25 False
0 0 105 946 951 199 203 2 0 0.1 False
0 0 106 944 950 198 202 10 0 0.4166667 False
0 0 108 939 944 198 202 9 0 0.45 False
0 0 110 937 942 198 201 6 0 0.4 False
0 0 112 928 932 198 201 2 0 0.1666667 False
0 0 118 905 909 197 199 4 0 0.5 False
0 0 120 909 912 197 200 2 0 0.2222222 False
0 0 128 429 536 170 220 1627 0 0.3041121 False
0 0 130 950 960 199 207 15 0 0.1875 False
0 0 132 904 907 197 199 2 0 0.3333333 False
0 0 13 943 975 202 223 454 0 0.6755952 True
0 0 16 1010 1053 202 236 1225 0 0.8378933 True
0 0 3 746 884 204 292 7435 0 0.6122365 True
0 0 1 412 622 201 299 13155 0 0.6392128 True
0 0 126 1092 1137 206 240 818 0 0.5346406 True
0 0 127 1064 1100 204 232 612 0 0.6071429 True
0 0 4 862 935 200 253 2683 0 0.6934608 True
0 0 8 821 870 201 230 444 0 0.312456 False
0 0 2 695 784 195 250 2701 0 0.5517876 True
0 0 7 896 951 202 240 631 0 0.3019139 True
0 0 5 1115 1220 210 276 2258 0 0.3258297 True
0 0 0 1145 1241 223 353 9447 0.4156401 0.7569712 True
0 1 17 966 982 201 212 136 0 0.7727273 False
0 1 19 970 983 200 211 18 0 0.1258741 False
0 1 22 970 983 200 210 1 0 0.007692308 False
0 1 24 968 979 200 209 3 0 0.03030303 False
0 1 25 972 986 194 209 84 0 0.4 False
0 1 26 943 955 199 208 25 0 0.2314815 False
0 1 28 952 961 199 207 10 0 0.1388889 False
0 1 29 971 980 199 207 2 0 0.02777778 False
0 1 36 970 981 197 206 4 0 0.04040404 False
0 1 40 987 995 200 206 33 0 0.6875 False
0 1 42 986 994 200 205 8 0 0.2 False
0 1 47 963 969 199 204 19 0 0.6333333 False
0 1 49 947 953 199 203 1 0 0.04166667 False
0 1 50 960 966 199 204 8 0 0.2666667 False
0 1 51 961 967 198 203 2 0 0.06666667 False
0 1 57 954 960 199 203 4 0 0.1666667 False
0 1 63 950 955 198 202 3 0 0.15 False
0 1 74 941 946 198 201 2 0 0.1333333 False
0 1 82 932 935 198 201 6 0 0.6666667 False
0 1 85 929 933 198 201 1 0 0.08333334 False
0 1 92 921 924 198 200 1 0 0.1666667 False
0 1 95 923 927 198 200 5 0 0.625 False
0 1 96 915 918 197 200 1 0 0.1111111 False
0 1 98 913 916 198 200 1 0 0.1666667 False
0 1 104 945 951 199 203 1 0 0.04166667 False
0 1 105 944 949 199 203 2 0 0.1 False
0 1 106 943 948 198 202 8 0 0.4 False
0 1 108 938 943 198 202 9 0 0.45 False
0 1 110 936 940 198 201 5 0 0.4166667 False
0 1 112 927 931 198 201 2 0 0.1666667 False
0 1 118 905 908 197 199 4 0 0.6666667 False
0 1 120 908 912 197 200 2 0 0.1666667 False
0 1 128 418 527 170 220 1703 0 0.3124771 False
0 1 130 947 957 199 207 16 0 0.2 False
0 1 132 903 906 197 199 2 0 0.3333333 False
0 1 13 935 967 202 223 505 0 0.7514881 True
0 1 16 999 1042 202 236 1206 0 0.8248974 True
0 1 3 717 859 204 292 7614 0 0.609315 True
0 1 1 378 595 201 299 13466 0 0.6332173 True
0 1 126 1081 1125 206 240 661 0 0.4418449 True
0 1 127 1055 1091 204 232 569 0 0.5644841 True
0 1 4 845 919 200 253 2865 0 0.7304946 True
0 1 8 810 860 201 230 620 0 0.4275862 False
0 1 2 677 768 195 250 2349 0 0.4693307 True
0 1 7 883 939 202 240 762 0 0.3580827 True
0 1 5 1096 1197 210 276 1409 0 0.2113711 True
0 1 0 1101 1241 223 359 13839 0.1597644 0.7268382 True
1 0 17 970 986 200 212 140 0 0.7291667 False
1 0 19 974 986 200 210 12 0 0.1 False
1 0 24 971 982 200 209 1 0 0.01010101 False
