frame cameraID trackID left right top bottom number_pixels truncation_ratio occupancy_ratio isMoving
0 0 17 367 381 186 197 111 0 0.7207792 False
0 0 19 371 382 186 195 10 0 0.1010101 False
0 0 24 368 378 185 194 2 0 0.02222222 False
0 0 25 372 385 179 194 59 0 0.3025641 False
0 0 26 345 357 185 193 30 0 0.3125 False
0 0 28 353 362 185 192 11 0 0.1746032 False
0 0 29 370 379 185 192 1 0 0.01587302 False
0 0 36 369 379 183 192 8 0 0.08888889 False
0 0 40 384 392 186 191 28 0 0.7 False
0 0 41 368 374 185 190 2 0 0.06666667 False
0 0 42 383 390 185 190 11 0 0.3142857 False
0 0 47 362 368 185 189 17 0 0.7083333 False
0 0 49 347 353 184 189 5 0 0.1666667 False
0 0 50 359 365 185 189 4 0 0.1666667 False
0 0 51 360 366 184 189 5 0 0.1666667 False
0 0 59 354 359 184 188 3 0 0.15 False
0 0 60 353 358 184 188 1 0 0.05 False
0 0 63 350 355 184 188 1 0 0.05 False
0 0 74 341 346 183 187 3 0 0.15 False
0 0 82 332 336 184 186 4 0 0.5 False
0 0 92 321 325 184 186 3 0 0.375 False
0 0 94 317 321 183 186 2 0 0.1666667 False
0 0 95 324 327 183 186 2 0 0.2222222 False
0 0 96 315 319 183 185 1 0 0.125 False
0 0 98 313 317 183 185 1 0 0.125 False
0 0 101 348 353 184 189 1 0 0.04 False
0 0 104 346 351 184 188 3 0 0.15 False
0 0 105 345 349 184 188 3 0 0.1875 False
0 0 106 343 348 184 188 6 0 0.3 False
0 0 108 339 343 184 187 6 0 0.5 False
0 0 110 336 341 184 187 5 0 0.3333333 False
0 0 112 328 332 184 186 2 0 0.25 False
0 0 118 305 309 183 185 3 0 0.375 False
0 0 120 309 312 183 185 3 0 0.5 False
0 0 121 317 320 183 186 1 0 0.1111111 False
0 0 130 348 358 185 193 9 0 0.1125 False
0 0 132 303 306 183 185 1 0 0.1666667 False
0 0 0 504 615 203 302 8213 0 0.7473838 True
0 0 2 30 163 181 246 4964 0 0.5742047 True
0 0 3 110 283 191 287 10343 0 0.6227722 True
0 0 4 258 334 185 238 2855 0 0.7087885 True
0 0 5 483 552 193 244 1258 0 0.3574879 True
0 0 7 295 350 187 225 607 0 0.2904306 True
0 0 8 209 267 186 218 549 0 0.2957974 False
0 0 13 342 372 188 208 408 0 0.68 True
0 0 16 402 438 187 217 887 0 0.8212963 True
0 0 126 467 499 191 218 486 0 0.5625 True
0 0 127 446 473 189 212 401 0 0.6457327 True
0 1 17 364 378 186 197 123 0 0.7987013 False
0 1 19 367 379 186 195 10 0 0.09259259 False
0 1 22 367 379 186 195 1 0 0.009259259 False
0 1 24 365 375 185 194 2 0 0.02222222 False
0 1 25 369 382 179 194 63 0 0.3230769 False
0 1 26 342 354 185 193 23 0 0.2395833 False
0 1 28 350 359 185 192 13 0 0.2063492 False
0 1 29 368 377 185 192 1 0 0.01587302 False
0 1 36 367 377 183 192 6 0 0.06666667 False
0 1 40 382 390 186 191 29 0 0.725 False
0 1 42 381 388 185 190 11 0 0.3142857 False
0 1 47 360 366 185 189 16 0 0.6666667 False
0 1 49 346 351 184 189 5 0 0.2 False
0 1 50 358 364 185 189 7 0 0.2916667 False
0 1 51 359 365 184 189 5 0 0.1666667 False
0 1 59 353 358 184 188 3 0 0.15 False
0 1 63 348 354 184 188 1 0 0.04166667 False
0 1 74 340 344 183 187 3 0 0.1875 False
0 1 82 331 335 184 186 3 0 0.375 False
0 1 92 320 324 184 186 3 0 0.375 False
0 1 94 316 320 183 186 1 0 0.08333334 False
0 1 95 323 326 183 186 2 0 0.2222222 False
0 1 103 347 352 184 188 1 0 0.05 False
0 1 104 344 350 184 188 1 0 0.04166667 False
0 1 105 343 348 184 188 3 0 0.15 False
0 1 106 342 347 184 188 5 0 0.25 False
0 1 108 337 342 184 187 9 0 0.6 False
0 1 110 335 340 184 187 4 0 0.2666667 False
0 1 112 327 331 184 186 2 0 0.25 False
0 1 118 304 308 183 185 4 0 0.5 False
0 1 120 308 311 183 185 2 0 0.3333333 False
0 1 130 346 355 185 193 9 0 0.125 False
0 1 132 302 305 183 185 1 0 0.1666667 False
0 1 0 467 579 203 302 8247 0 0.743777 True
0 1 2 7 144 181 246 4553 0 0.5112858 True
0 1 3 75 257 191 287 10821 0 0.6193338 True
0 1 4 239 319 185 238 3099 0 0.7308962 True
0 1 5 468 534 193 244 678 0 0.201426 True
0 1 7 281 338 187 225 739 0 0.3411819 True
0 1 8 197 256 186 218 759 0 0.4020127 False
0 1 13 334 364 188 208 453 0 0.755 True
0 1 16 392 428 187 217 898 0 0.8314815 True
0 1 126 457 489 191 218 382 0 0.4421296 True
0 1 127 438 465 189 212 376 0 0.6054751 True
1 0 17 367 381 186 196 112 0 0.8 False
1 0 19 371 382 186 195 8 0 0.08080808 False
1 0 24 368 378 185 194 7 0 0.07777778 False
1 0 25 372 384 179 193 63 0 0.375 False
1 0 26 345 356 185 193 34 0 0.3863636 False
1 0 28 353 362 185 192 9 0 0.1428571 False
1 0 29 370 379 184 192 1 0 0.01388889 False
1 0 36 369 379 183 191 4 0 0.05 False
1 0 40 384 392 186 190 28 0 0.875 False
1 0 41 368 374 185 190 3 0 0.1 False
1 0 42 383 390 185 190 11 0 0.3142857 False
1 0 47 362 368 185 189 15 0 0.625 False
1 0 49 347 353 184 189 3 0 0.1 False
1 0 50 359 365 185 189 5 0 0.2083333 False
1 0 51 360 366 184 189 5 0 0.1666667 False
1 0 59 354 359 184 188 3 0 0.15 False
1 0 60 353 358 184 188 1 0 0.05 False
1 0 74 341 345 183 187 4 0 0.25 False
1 0 82 332 336 184 186 2 0 0.25 False
1 0 85 329 333 183 186 1 0 0.08333334 False
1 0 92 321 325 183 186 2 0 0.1666667 False
1 0 94 317 321 183 185 2 0 0.25 False
1 0 95 323 327 183 186 3 0 0.25 False
1 0 96 315 319 183 185 1 0 0.125 False
1 0 98 313 316 183 185 1 0 0.1666667 False
1 0 104 346 351 184 188 3 0 0.15 False
1 0 105 344 349 184 188 3 0 0.15 False
1 0 106 343 348 184 188 6 0 0.3 False
1 0 108 338 343 184 187 7 0 0.4666667 False
1 0 110 336 341 183 187 6 0 0.3 False
1 0 112 328 332 184 186 1 0 0.125 False
1 0 118 305 308 182 185 5 0 0.5555556 False
1 0 120 308 312 183 185 2 0 0.25 False
1 0 130 348 358 184 192 11 0 0.1375 False
